id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2203.01075v1,Reliable validation of Reinforcement Learning Benchmarks,Machine Learning,cs.LG,2022-03-02,3/2/22,"['Matthias Müller-Brockhausen', 'Aske Plaat', 'Mike Preuss']",'Matthias Müller-Brockhausen',"Reinforcement Learning (RL) is one of the most dynamic research areas in Game
AI and AI as a whole, and a wide variety of games are used as its prominent
test problems. However, it is subject to the replicability crisis that
currently affects most algorithmic AI research. Benchmarking in Reinforcement
Learning could be improved through verifiable results. There are numerous
benchmark environments whose scores are used to compare different algorithms,
such as Atari. Nevertheless, reviewers must trust that figures represent
truthful values, as it is difficult to reproduce an exact training curve. We
propose improving this situation by providing access to the original
experimental data to validate study results. To that end, we rely on the
concept of minimal traces. These allow re-simulation of action sequences in
deterministic RL environments and, in turn, enable reviewers to verify, re-use,
and manually inspect experimental results without needing large compute
clusters. It also permits validation of presented reward graphs, an inspection
of individual episodes, and re-use of result data (baselines) for proper
comparison in follow-up papers. We offer plug-and-play code that works with Gym
so that our measures fit well in the existing RL and reproducibility
eco-system. Our approach is freely available, easy to use, and adds minimal
overhead, as minimal traces allow a data compression ratio of up to $\approx
10^4:1$ (94GB to 8MB for Atari Pong) compared to a regular MDP trace used in
offline RL datasets. The paper presents proof-of-concept results for a variety
of games.",246
abs-2004.04642v1,Data Dieting in GAN Training,Machine Learning,cs.LG,2020-04-07,4/7/20,"['Jamal Toutouh', ""Una-May O'Reilly"", 'Erik Hemberg']",'Jamal Toutouh',"We investigate training Generative Adversarial Networks, GANs, with less
data. Subsets of the training dataset can express empirical sample diversity
while reducing training resource requirements, e.g. time and memory. We ask how
much data reduction impacts generator performance and gauge the additive value
of generator ensembles. In addition to considering stand-alone GAN training and
ensembles of generator models, we also consider reduced data training on an
evolutionary GAN training framework named Redux-Lipizzaner. Redux-Lipizzaner
makes GAN training more robust and accurate by exploiting overlapping
neighborhood-based training on a spatial 2D grid. We conduct empirical
experiments on Redux-Lipizzaner using the MNIST and CelebA data sets.",103
abs-2211.12345v4,"Understanding Sparse Feature Updates in Deep Networks using Iterative
  Linearisation",Machine Learning,cs.LG,2022-11-22,10/12/23,"['Adrian Goldwaser', 'Hong Ge']",'Adrian Goldwaser',"Larger and deeper networks generalise well despite their increased capacity
to overfit. Understanding why this happens is theoretically and practically
important. One recent approach looks at the infinitely wide limits of such
networks and their corresponding kernels. However, these theoretical tools
cannot fully explain finite networks as the empirical kernel changes
significantly during gradient-descent-based training in contrast to infinite
networks. In this work, we derive an iterative linearised training method as a
novel empirical tool to further investigate this distinction, allowing us to
control for sparse (i.e. infrequent) feature updates and quantify the frequency
of feature learning needed to achieve comparable performance. We justify
iterative linearisation as an interpolation between a finite analog of the
infinite width regime, which does not learn features, and standard gradient
descent training, which does. Informally, we also show that it is analogous to
a damped version of the Gauss-Newton algorithm -- a second-order method. We
show that in a variety of cases, iterative linearised training surprisingly
performs on par with standard training, noting in particular how much less
frequent feature learning is required to achieve comparable performance. We
also show that feature learning is essential for good performance. Since such
feature learning inevitably causes changes in the NTK kernel, we provide direct
negative evidence for the NTK theory, which states the NTK kernel remains
constant during training.",223
abs-2009.08093v2,"An early prediction of covid-19 associated hospitalization surge using
  deep learning approach",Machine Learning,cs.LG,2020-09-17,11/25/21,"['Yuqi Meng', 'Qiancheng Sun', 'Suning Hong', 'Ying Zhao', 'Zhixiang Li']",'Yuqi Meng',"The global pandemic caused by COVID-19 affects our lives in all aspects. As
of September 11, more than 28 million people have tested positive for COVID-19
infection, and more than 911,000 people have lost their lives in this virus
battle. Some patients can not receive appropriate medical treatment due the
limits of hospitalization volume and shortage of ICU beds. An estimated future
hospitalization is critical so that medical resources can be allocated as
needed. In this study, we propose to use 4 recurrent neural networks to infer
hospitalization change for the following week compared with the current week.
Results show that sequence to sequence model with attention achieves a high
accuracy of 0.938 and AUC of 0.850 in the hospitalization prediction. Our work
has the potential to predict the hospitalization need and send a warning to
medical providers and other stakeholders when a re-surge initializes.",145
abs-2004.05380v1,"Training Data Set Assessment for Decision-Making in a Multiagent
  Landmine Detection Platform",Machine Learning,cs.LG,2020-04-11,4/11/20,"['Johana Florez-Lozano', 'Fabio Caraffini', 'Carlos Parra', 'Mario Gongora']",'Johana Florez-Lozano',"Real-world problems such as landmine detection require multiple sources of
information to reduce the uncertainty of decision-making. A novel approach to
solve these problems includes distributed systems, as presented in this work
based on hardware and software multi-agent systems. To achieve a high rate of
landmine detection, we evaluate the performance of a trained system over the
distribution of samples between training and validation sets. Additionally, a
general explanation of the data set is provided, presenting the samples
gathered by a cooperative multi-agent system developed for detecting improvised
explosive devices. The results show that input samples affect the performance
of the output decisions, and a decision-making system can be less sensitive to
sensor noise with intelligent systems obtained from a diverse and suitably
organised training set.",126
abs-2212.14641v1,Reservoir kernels and Volterra series,Machine Learning,cs.LG,2022-12-30,12/30/22,"['Lukas Gonon', 'Lyudmila Grigoryeva', 'Juan-Pablo Ortega']",'Lukas Gonon',"A universal kernel is constructed whose sections approximate any causal and
time-invariant filter in the fading memory category with inputs and outputs in
a finite-dimensional Euclidean space. This kernel is built using the reservoir
functional associated with a state-space representation of the Volterra series
expansion available for any analytic fading memory filter. It is hence called
the Volterra reservoir kernel. Even though the state-space representation and
the corresponding reservoir feature map are defined on an infinite-dimensional
tensor algebra space, the kernel map is characterized by explicit recursions
that are readily computable for specific data sets when employed in estimation
problems using the representer theorem. We showcase the performance of the
Volterra reservoir kernel in a popular data science application in relation to
bitcoin price prediction.",125
abs-2104.02959v1,The Emergence of Abstract and Episodic Neurons in Episodic Meta-RL,Machine Learning,cs.LG,2021-04-07,4/7/21,"['Badr AlKhamissi', 'Muhammad ElNokrashy', 'Michael Spranger']",'Badr AlKhamissi',"In this work, we analyze the reinstatement mechanism introduced by Ritter et
al. (2018) to reveal two classes of neurons that emerge in the agent's working
memory (an epLSTM cell) when trained using episodic meta-RL on an episodic
variant of the Harlow visual fixation task. Specifically, Abstract neurons
encode knowledge shared across tasks, while Episodic neurons carry information
relevant for a specific episode's task.",64
abs-2007.08233v1,"Radial basis function kernel optimization for Support Vector Machine
  classifiers",Machine Learning,cs.LG,2020-07-16,7/16/20,"['Karl Thurnhofer-Hemsi', 'Ezequiel López-Rubio', 'Miguel A. Molina-Cabello', 'Kayvan Najarian']",'Karl Thurnhofer-Hemsi',"Support Vector Machines (SVMs) are still one of the most popular and precise
classifiers. The Radial Basis Function (RBF) kernel has been used in SVMs to
separate among classes with considerable success. However, there is an
intrinsic dependence on the initial value of the kernel hyperparameter. In this
work, we propose OKSVM, an algorithm that automatically learns the RBF kernel
hyperparameter and adjusts the SVM weights simultaneously. The proposed
optimization technique is based on a gradient descent method. We analyze the
performance of our approach with respect to the classical SVM for
classification on synthetic and real data. Experimental results show that OKSVM
performs better irrespective of the initial values of the RBF hyperparameter.",114
abs-2310.02782v1,"Discovering General Reinforcement Learning Algorithms with Adversarial
  Environment Design",Machine Learning,cs.LG,2023-10-04,10/4/23,"['Matthew Thomas Jackson', 'Minqi Jiang', 'Jack Parker-Holder', 'Risto Vuorio', 'Chris Lu', 'Gregory Farquhar', 'Shimon Whiteson', 'Jakob Nicolaus Foerster']",'Matthew Thomas Jackson',"The past decade has seen vast progress in deep reinforcement learning (RL) on
the back of algorithms manually designed by human researchers. Recently, it has
been shown that it is possible to meta-learn update rules, with the hope of
discovering algorithms that can perform well on a wide range of RL tasks.
Despite impressive initial results from algorithms such as Learned Policy
Gradient (LPG), there remains a generalization gap when these algorithms are
applied to unseen environments. In this work, we examine how characteristics of
the meta-training distribution impact the generalization performance of these
algorithms. Motivated by this analysis and building on ideas from Unsupervised
Environment Design (UED), we propose a novel approach for automatically
generating curricula to maximize the regret of a meta-learned optimizer, in
addition to a novel approximation of regret, which we name algorithmic regret
(AR). The result is our method, General RL Optimizers Obtained Via Environment
Design (GROOVE). In a series of experiments, we show that GROOVE achieves
superior generalization to LPG, and evaluate AR against baseline metrics from
UED, identifying it as a critical component of environment design in this
setting. We believe this approach is a step towards the discovery of truly
general RL algorithms, capable of solving a wide range of real-world
environments.",210
abs-2406.09187v1,"GuardAgent: Safeguard LLM Agents by a Guard Agent via Knowledge-Enabled
  Reasoning",Machine Learning,cs.LG,2024-06-13,6/13/24,"['Zhen Xiang', 'Linzhi Zheng', 'Yanjie Li', 'Junyuan Hong', 'Qinbin Li', 'Han Xie', 'Jiawei Zhang', 'Zidi Xiong', 'Chulin Xie', 'Carl Yang', 'Dawn Song', 'Bo Li']",'Zhen Xiang',"The rapid advancement of large language models (LLMs) has catalyzed the
deployment of LLM-powered agents across numerous applications, raising new
concerns regarding their safety and trustworthiness. Existing methods for
enhancing the safety of LLMs are not directly transferable to LLM-powered
agents due to their diverse objectives and output modalities. In this paper, we
propose GuardAgent, the first LLM agent as a guardrail to other LLM agents.
Specifically, GuardAgent oversees a target LLM agent by checking whether its
inputs/outputs satisfy a set of given guard requests defined by the users.
GuardAgent comprises two steps: 1) creating a task plan by analyzing the
provided guard requests, and 2) generating guardrail code based on the task
plan and executing the code by calling APIs or using external engines. In both
steps, an LLM is utilized as the core reasoning component, supplemented by
in-context demonstrations retrieved from a memory module. Such
knowledge-enabled reasoning allows GuardAgent to understand various textual
guard requests and accurately ""translate"" them into executable code that
provides reliable guardrails. Furthermore, GuardAgent is equipped with an
extendable toolbox containing functions and APIs and requires no additional LLM
training, which underscores its generalization capabilities and low operational
overhead. Additionally, we propose two novel benchmarks: an EICU-AC benchmark
for assessing privacy-related access control for healthcare agents and a
Mind2Web-SC benchmark for safety evaluation for web agents. We show the
effectiveness of GuardAgent on these two benchmarks with 98.7% and 90.0%
accuracy in moderating invalid inputs and outputs for the two types of agents,
respectively. We also show that GuardAgent is able to define novel functions in
adaption to emergent LLM agents and guard requests, which underscores its
strong generalization capabilities.",276
abs-2104.00512v2,On the Optimality of the Oja's Algorithm for Online PCA,Machine Learning,cs.LG,2021-03-31,1/18/22,['Xin Liang'],'Xin Liang',"In this paper we analyze the behavior of the Oja's algorithm for
online/streaming principal component subspace estimation. It is proved that
with high probability it performs an efficient, gap-free, global convergence
rate to approximate an principal component subspace for any sub-Gaussian
distribution. Moreover, it is the first time to show that the convergence rate,
namely the upper bound of the approximation, exactly matches the lower bound of
an approximation obtained by the offline/classical PCA up to a constant factor.",79
abs-2412.07050v1,"Advancing clinical trial outcomes using deep learning and predictive
  modelling: bridging precision medicine and patient-centered care",Machine Learning,cs.LG,2024-12-09,12/9/24,"['Sydney Anuyah', 'Mallika K Singh', 'Hope Nyavor']",'Sydney Anuyah',"The integration of artificial intelligence [AI] into clinical trials has
revolutionized the process of drug development and personalized medicine. Among
these advancements, deep learning and predictive modelling have emerged as
transformative tools for optimizing clinical trial design, patient recruitment,
and real-time monitoring. This study explores the application of deep learning
techniques, such as convolutional neural networks [CNNs] and transformerbased
models, to stratify patients, forecast adverse events, and personalize
treatment plans. Furthermore, predictive modelling approaches, including
survival analysis and time-series forecasting, are employed to predict trial
outcomes, enhancing efficiency and reducing trial failure rates. To address
challenges in analysing unstructured clinical data, such as patient notes and
trial protocols, natural language processing [NLP] techniques are utilized for
extracting actionable insights. A custom dataset comprising structured patient
demographics, genomic data, and unstructured text is curated for training and
validating these models. Key metrics, including precision, recall, and F1
scores, are used to evaluate model performance, while trade-offs between
accuracy and computational efficiency are examined to identify the optimal
model for clinical deployment. This research underscores the potential of
AI-driven methods to streamline clinical trial workflows, improve
patient-centric outcomes, and reduce costs associated with trial
inefficiencies. The findings provide a robust framework for integrating
predictive analytics into precision medicine, paving the way for more adaptive
and efficient clinical trials. By bridging the gap between technological
innovation and real-world applications, this study contributes to advancing the
role of AI in healthcare, particularly in fostering personalized care and
improving overall trial success rates.",248
abs-2302.00485v1,"Equivariant Message Passing Neural Network for Crystal Material
  Discovery",Machine Learning,cs.LG,2023-02-01,2/1/23,"['Astrid Klipfel', 'Olivier Peltre', 'Najwa Harrati', 'Yaël Fregier', 'Adlane Sayede', 'Zied Bouraoui']",'Astrid Klipfel',"Automatic material discovery with desired properties is a fundamental
challenge for material sciences. Considerable attention has recently been
devoted to generating stable crystal structures. While existing work has shown
impressive success on supervised tasks such as property prediction, the
progress on unsupervised tasks such as material generation is still hampered by
the limited extent to which the equivalent geometric representations of the
same crystal are considered. To address this challenge, we propose EMPNN a
periodic equivariant message-passing neural network that learns crystal lattice
deformation in an unsupervised fashion. Our model equivalently acts on lattice
according to the deformation action that must be performed, making it suitable
for crystal generation, relaxation and optimisation. We present experimental
evaluations that demonstrate the effectiveness of our approach.",123
abs-2011.08779v1,Exploring Energy-Accuracy Tradeoffs in AI Hardware,Machine Learning,cs.LG,2020-11-17,11/17/20,['Cory Merkel'],'Cory Merkel',"Artificial intelligence (AI) is playing an increasingly significant role in
our everyday lives. This trend is expected to continue, especially with recent
pushes to move more AI to the edge. However, one of the biggest challenges
associated with AI on edge devices (mobile phones, unmanned vehicles, sensors,
etc.) is their associated size, weight, and power constraints. In this work, we
consider the scenario where an AI system may need to operate at
less-than-maximum accuracy in order to meet application-dependent energy
requirements. We propose a simple function that divides the cost of using an AI
system into the cost of the decision making process and the cost of decision
execution. For simple binary decision problems with convolutional neural
networks, it is shown that minimizing the cost corresponds to using fewer than
the maximum number of resources (e.g. convolutional neural network layers and
filters). Finally, it is shown that the cost associated with energy can be
significantly reduced by leveraging high-confidence predictions made in
lower-level layers of the network.",167
abs-2007.02731v2,SurVAE Flows: Surjections to Bridge the Gap between VAEs and Flows,Machine Learning,cs.LG,2020-07-06,10/30/20,"['Didrik Nielsen', 'Priyank Jaini', 'Emiel Hoogeboom', 'Ole Winther', 'Max Welling']",'Didrik Nielsen',"Normalizing flows and variational autoencoders are powerful generative models
that can represent complicated density functions. However, they both impose
constraints on the models: Normalizing flows use bijective transformations to
model densities whereas VAEs learn stochastic transformations that are
non-invertible and thus typically do not provide tractable estimates of the
marginal likelihood. In this paper, we introduce SurVAE Flows: A modular
framework of composable transformations that encompasses VAEs and normalizing
flows. SurVAE Flows bridge the gap between normalizing flows and VAEs with
surjective transformations, wherein the transformations are deterministic in
one direction -- thereby allowing exact likelihood computation, and stochastic
in the reverse direction -- hence providing a lower bound on the corresponding
likelihood. We show that several recently proposed methods, including
dequantization and augmented normalizing flows, can be expressed as SurVAE
Flows. Finally, we introduce common operations such as the max value, the
absolute value, sorting and stochastic permutation as composable layers in
SurVAE Flows.",155
abs-2410.17338v1,"Enhancing Robustness and Efficiency of Least Square Twin SVM via
  Granular Computing",Machine Learning,cs.LG,2024-10-22,10/22/24,"['M. Tanveer', 'R. K. Sharma', 'A. Quadir', 'M. Sajid']",'M. Tanveer',"In the domain of machine learning, least square twin support vector machine
(LSTSVM) stands out as one of the state-of-the-art models. However, LSTSVM
suffers from sensitivity to noise and outliers, overlooking the SRM principle
and instability in resampling. Moreover, its computational complexity and
reliance on matrix inversions hinder the efficient processing of large
datasets. As a remedy to the aforementioned challenges, we propose the robust
granular ball LSTSVM (GBLSTSVM). GBLSTSVM is trained using granular balls
instead of original data points. The core of a granular ball is found at its
center, where it encapsulates all the pertinent information of the data points
within the ball of specified radius. To improve scalability and efficiency, we
further introduce the large-scale GBLSTSVM (LS-GBLSTSVM), which incorporates
the SRM principle through regularization terms. Experiments are performed on
UCI, KEEL, and NDC benchmark datasets; both the proposed GBLSTSVM and
LS-GBLSTSVM models consistently outperform the baseline models.",150
abs-2410.10341v2,"Replay-and-Forget-Free Graph Class-Incremental Learning: A Task
  Profiling and Prompting Approach",Machine Learning,cs.LG,2024-10-14,10/28/24,"['Chaoxi Niu', 'Guansong Pang', 'Ling Chen', 'Bing Liu']",'Chaoxi Niu',"Class-incremental learning (CIL) aims to continually learn a sequence of
tasks, with each task consisting of a set of unique classes. Graph CIL (GCIL)
follows the same setting but needs to deal with graph tasks (e.g., node
classification in a graph). The key characteristic of CIL lies in the absence
of task identifiers (IDs) during inference, which causes a significant
challenge in separating classes from different tasks (i.e., inter-task class
separation). Being able to accurately predict the task IDs can help address
this issue, but it is a challenging problem. In this paper, we show
theoretically that accurate task ID prediction on graph data can be achieved by
a Laplacian smoothing-based graph task profiling approach, in which each graph
task is modeled by a task prototype based on Laplacian smoothing over the
graph. It guarantees that the task prototypes of the same graph task are nearly
the same with a large smoothing step, while those of different tasks are
distinct due to differences in graph structure and node attributes. Further, to
avoid the catastrophic forgetting of the knowledge learned in previous graph
tasks, we propose a novel graph prompting approach for GCIL which learns a
small discriminative graph prompt for each task, essentially resulting in a
separate classification model for each task. The prompt learning requires the
training of a single graph neural network (GNN) only once on the first task,
and no data replay is required thereafter, thereby obtaining a GCIL model being
both replay-free and forget-free. Extensive experiments on four GCIL benchmarks
show that i) our task prototype-based method can achieve 100% task ID
prediction accuracy on all four datasets, ii) our GCIL model significantly
outperforms state-of-the-art competing methods by at least 18% in average CIL
accuracy, and iii) our model is fully free of forgetting on the four datasets.",302
abs-2206.12416v1,A Grey-box Launch-profile Aware Model for C+L Band Raman Amplification,Machine Learning,cs.LG,2022-06-24,6/24/22,"['Yihao Zhang', 'Xiaomin Liu', 'Yichen Liu', 'Lilin Yi', 'Weisheng Hu', 'Qunbi Zhuge']",'Yihao Zhang',"Based on the physical features of Raman amplification, we propose a
three-step modelling scheme based on neural networks (NN) and linear
regression. Higher accuracy, less data requirements and lower computational
complexity are demonstrated through simulations compared with the pure NN-based
method.",41
abs-2211.00692v2,"Towards Better Out-of-Distribution Generalization of Neural Algorithmic
  Reasoning Tasks",Machine Learning,cs.LG,2022-11-01,3/18/23,"['Sadegh Mahdavi', 'Kevin Swersky', 'Thomas Kipf', 'Milad Hashemi', 'Christos Thrampoulidis', 'Renjie Liao']",'Sadegh Mahdavi',"In this paper, we study the OOD generalization of neural algorithmic
reasoning tasks, where the goal is to learn an algorithm (e.g., sorting,
breadth-first search, and depth-first search) from input-output pairs using
deep neural networks. First, we argue that OOD generalization in this setting
is significantly different than common OOD settings. For example, some
phenomena in OOD generalization of image classifications such as \emph{accuracy
on the line} are not observed here, and techniques such as data augmentation
methods do not help as assumptions underlying many augmentation techniques are
often violated. Second, we analyze the main challenges (e.g., input
distribution shift, non-representative data generation, and uninformative
validation metrics) of the current leading benchmark, i.e., CLRS
\citep{deepmind2021clrs}, which contains 30 algorithmic reasoning tasks. We
propose several solutions, including a simple-yet-effective fix to the input
distribution shift and improved data generation. Finally, we propose an
attention-based 2WL-graph neural network (GNN) processor which complements
message-passing GNNs so their combination outperforms the state-of-the-art
model by a 3% margin averaged over all algorithms. Our code is available at:
\url{https://github.com/smahdavi4/clrs}.",173
abs-2402.04567v1,OIL-AD: An Anomaly Detection Framework for Sequential Decision Sequences,Machine Learning,cs.LG,2024-02-07,2/7/24,"['Chen Wang', 'Sarah Erfani', 'Tansu Alpcan', 'Christopher Leckie']",'Chen Wang',"Anomaly detection in decision-making sequences is a challenging problem due
to the complexity of normality representation learning and the sequential
nature of the task. Most existing methods based on Reinforcement Learning (RL)
are difficult to implement in the real world due to unrealistic assumptions,
such as having access to environment dynamics, reward signals, and online
interactions with the environment. To address these limitations, we propose an
unsupervised method named Offline Imitation Learning based Anomaly Detection
(OIL-AD), which detects anomalies in decision-making sequences using two
extracted behaviour features: action optimality and sequential association. Our
offline learning model is an adaptation of behavioural cloning with a
transformer policy network, where we modify the training process to learn a Q
function and a state value function from normal trajectories. We propose that
the Q function and the state value function can provide sufficient information
about agents' behavioural data, from which we derive two features for anomaly
detection. The intuition behind our method is that the action optimality
feature derived from the Q function can differentiate the optimal action from
others at each local state, and the sequential association feature derived from
the state value function has the potential to maintain the temporal
correlations between decisions (state-action pairs). Our experiments show that
OIL-AD can achieve outstanding online anomaly detection performance with up to
34.8% improvement in F1 score over comparable baselines.",227
abs-2102.12903v2,Self-Tuning for Data-Efficient Deep Learning,Machine Learning,cs.LG,2021-02-25,7/21/21,"['Ximei Wang', 'Jinghan Gao', 'Mingsheng Long', 'Jianmin Wang']",'Ximei Wang',"Deep learning has made revolutionary advances to diverse applications in the
presence of large-scale labeled datasets. However, it is prohibitively
time-costly and labor-expensive to collect sufficient labeled data in most
realistic scenarios. To mitigate the requirement for labeled data,
semi-supervised learning (SSL) focuses on simultaneously exploring both labeled
and unlabeled data, while transfer learning (TL) popularizes a favorable
practice of fine-tuning a pre-trained model to the target data. A dilemma is
thus encountered: Without a decent pre-trained model to provide an implicit
regularization, SSL through self-training from scratch will be easily misled by
inaccurate pseudo-labels, especially in large-sized label space; Without
exploring the intrinsic structure of unlabeled data, TL through fine-tuning
from limited labeled data is at risk of under-transfer caused by model shift.
To escape from this dilemma, we present Self-Tuning to enable data-efficient
deep learning by unifying the exploration of labeled and unlabeled data and the
transfer of a pre-trained model, as well as a Pseudo Group Contrast (PGC)
mechanism to mitigate the reliance on pseudo-labels and boost the tolerance to
false labels. Self-Tuning outperforms its SSL and TL counterparts on five tasks
by sharp margins, e.g. it doubles the accuracy of fine-tuning on Cars with 15%
labels.",200
abs-2212.13607v1,EDoG: Adversarial Edge Detection For Graph Neural Networks,Machine Learning,cs.LG,2022-12-27,12/27/22,"['Xiaojun Xu', 'Yue Yu', 'Hanzhang Wang', 'Alok Lal', 'Carl A. Gunter', 'Bo Li']",'Xiaojun Xu',"Graph Neural Networks (GNNs) have been widely applied to different tasks such
as bioinformatics, drug design, and social networks. However, recent studies
have shown that GNNs are vulnerable to adversarial attacks which aim to mislead
the node or subgraph classification prediction by adding subtle perturbations.
Detecting these attacks is challenging due to the small magnitude of
perturbation and the discrete nature of graph data. In this paper, we propose a
general adversarial edge detection pipeline EDoG without requiring knowledge of
the attack strategies based on graph generation. Specifically, we propose a
novel graph generation approach combined with link prediction to detect
suspicious adversarial edges. To effectively train the graph generative model,
we sample several sub-graphs from the given graph data. We show that since the
number of adversarial edges is usually low in practice, with low probability
the sampled sub-graphs will contain adversarial edges based on the union bound.
In addition, considering the strong attacks which perturb a large number of
edges, we propose a set of novel features to perform outlier detection as the
preprocessing for our detection. Extensive experimental results on three
real-world graph datasets including a private transaction rule dataset from a
major company and two types of synthetic graphs with controlled properties show
that EDoG can achieve above 0.8 AUC against four state-of-the-art unseen attack
strategies without requiring any knowledge about the attack type; and around
0.85 with knowledge of the attack type. EDoG significantly outperforms
traditional malicious edge detection baselines. We also show that an adaptive
attack with full knowledge of our detection pipeline is difficult to bypass it.",264
abs-2212.13659v1,Latent Discretization for Continuous-time Sequence Compression,Machine Learning,cs.LG,2022-12-28,12/28/22,"['Ricky T. Q. Chen', 'Matthew Le', 'Matthew Muckley', 'Maximilian Nickel', 'Karen Ullrich']",'Ricky T. Q. Chen',"Neural compression offers a domain-agnostic approach to creating codecs for
lossy or lossless compression via deep generative models. For sequence
compression, however, most deep sequence models have costs that scale with the
sequence length rather than the sequence complexity. In this work, we instead
treat data sequences as observations from an underlying continuous-time process
and learn how to efficiently discretize while retaining information about the
full sequence. As a consequence of decoupling sequential information from its
temporal discretization, our approach allows for greater compression rates and
smaller computational complexity. Moreover, the continuous-time approach
naturally allows us to decode at different time intervals. We empirically
verify our approach on multiple domains involving compression of video and
motion capture sequences, showing that our approaches can automatically achieve
reductions in bit rates by learning how to discretize.",134
abs-2406.08310v2,GraphFM: A Comprehensive Benchmark for Graph Foundation Model,Machine Learning,cs.LG,2024-06-12,6/14/24,"['Yuhao Xu', 'Xinqi Liu', 'Keyu Duan', 'Yi Fang', 'Yu-Neng Chuang', 'Daochen Zha', 'Qiaoyu Tan']",'Yuhao Xu',"Foundation Models (FMs) serve as a general class for the development of
artificial intelligence systems, offering broad potential for generalization
across a spectrum of downstream tasks. Despite extensive research into
self-supervised learning as the cornerstone of FMs, several outstanding issues
persist in Graph Foundation Models that rely on graph self-supervised learning,
namely: 1) Homogenization. The extent of generalization capability on
downstream tasks remains unclear. 2) Scalability. It is unknown how effectively
these models can scale to large datasets. 3) Efficiency. The training time and
memory usage of these models require evaluation. 4) Training Stop Criteria.
Determining the optimal stopping strategy for pre-training across multiple
tasks to maximize performance on downstream tasks. To address these questions,
we have constructed a rigorous benchmark that thoroughly analyzes and studies
the generalization and scalability of self-supervised Graph Neural Network
(GNN) models. Regarding generalization, we have implemented and compared the
performance of various self-supervised GNN models, trained to generate node
representations, across tasks such as node classification, link prediction, and
node clustering. For scalability, we have compared the performance of various
models after training using full-batch and mini-batch strategies. Additionally,
we have assessed the training efficiency of these models by conducting
experiments to test their GPU memory usage and throughput. Through these
experiments, we aim to provide insights to motivate future research. The code
for this benchmark is publicly available at https://github.com/NYUSHCS/GraphFM.",227
abs-2302.04336v3,"Performative Recommendation: Diversifying Content via Strategic
  Incentives",Machine Learning,cs.LG,2023-02-08,6/8/23,"['Itay Eilat', 'Nir Rosenfeld']",'Itay Eilat',"The primary goal in recommendation is to suggest relevant content to users,
but optimizing for accuracy often results in recommendations that lack
diversity. To remedy this, conventional approaches such as re-ranking improve
diversity by presenting more diverse items. Here we argue that to promote
inherent and prolonged diversity, the system must encourage its creation.
Towards this, we harness the performative nature of recommendation, and show
how learning can incentivize strategic content creators to create diverse
content. Our approach relies on a novel form of regularization that anticipates
strategic changes to content, and penalizes for content homogeneity. We provide
analytic and empirical results that demonstrate when and how diversity can be
incentivized, and experimentally demonstrate the utility of our approach on
synthetic and semi-synthetic data.",124
abs-2009.11942v1,Online Learning With Adaptive Rebalancing in Nonstationary Environments,Machine Learning,cs.LG,2020-09-24,9/24/20,"['Kleanthis Malialis', 'Christos G. Panayiotou', 'Marios M. Polycarpou']",'Kleanthis Malialis',"An enormous and ever-growing volume of data is nowadays becoming available in
a sequential fashion in various real-world applications. Learning in
nonstationary environments constitutes a major challenge, and this problem
becomes orders of magnitude more complex in the presence of class imbalance. We
provide new insights into learning from nonstationary and imbalanced data in
online learning, a largely unexplored area. We propose the novel Adaptive
REBAlancing (AREBA) algorithm that selectively includes in the training set a
subset of the majority and minority examples that appeared so far, while at its
heart lies an adaptive mechanism to continually maintain the class balance
between the selected examples. We compare AREBA with strong baselines and other
state-of-the-art algorithms and perform extensive experimental work in
scenarios with various class imbalance rates and different concept drift types
on both synthetic and real-world data. AREBA significantly outperforms the rest
with respect to both learning speed and learning quality. Our code is made
publicly available to the scientific community.",162
abs-2005.12379v2,"Do the Machine Learning Models on a Crowd Sourced Platform Exhibit Bias?
  An Empirical Study on Model Fairness",Machine Learning,cs.LG,2020-05-21,9/22/20,"['Sumon Biswas', 'Hridesh Rajan']",'Sumon Biswas',"Machine learning models are increasingly being used in important
decision-making software such as approving bank loans, recommending criminal
sentencing, hiring employees, and so on. It is important to ensure the fairness
of these models so that no discrimination is made based on protected attribute
(e.g., race, sex, age) while decision making. Algorithms have been developed to
measure unfairness and mitigate them to a certain extent. In this paper, we
have focused on the empirical evaluation of fairness and mitigations on
real-world machine learning models. We have created a benchmark of 40 top-rated
models from Kaggle used for 5 different tasks, and then using a comprehensive
set of fairness metrics, evaluated their fairness. Then, we have applied 7
mitigation techniques on these models and analyzed the fairness, mitigation
results, and impacts on performance. We have found that some model optimization
techniques result in inducing unfairness in the models. On the other hand,
although there are some fairness control mechanisms in machine learning
libraries, they are not documented. The mitigation algorithm also exhibit
common patterns such as mitigation in the post-processing is often costly (in
terms of performance) and mitigation in the pre-processing stage is preferred
in most cases. We have also presented different trade-off choices of fairness
mitigation decisions. Our study suggests future research directions to reduce
the gap between theoretical fairness aware algorithms and the software
engineering methods to leverage them in practice.",233
