id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2007.07448v1,Statistical Inference for Networks of High-Dimensional Point Processes,Machine Learning (Statistics),stat.ML,2020-07-15,7/15/20,"['Xu Wang', 'Mladen Kolar', 'Ali Shojaie']",'Xu Wang',"Fueled in part by recent applications in neuroscience, the multivariate
Hawkes process has become a popular tool for modeling the network of
interactions among high-dimensional point process data. While evaluating the
uncertainty of the network estimates is critical in scientific applications,
existing methodological and theoretical work has primarily addressed
estimation. To bridge this gap, this paper develops a new statistical inference
procedure for high-dimensional Hawkes processes. The key ingredient for this
inference procedure is a new concentration inequality on the first- and
second-order statistics for integrated stochastic processes, which summarize
the entire history of the process. Combining recent results on martingale
central limit theory with the new concentration inequality, we then
characterize the convergence rate of the test statistics. We illustrate finite
sample validity of our inferential tools via extensive simulations and
demonstrate their utility by applying them to a neuron spike train data set.",145
abs-2007.06011v4,"Explaining the data or explaining a model? Shapley values that uncover
  non-linear dependencies",Machine Learning (Statistics),stat.ML,2020-07-12,3/6/21,"['Daniel Vidali Fryer', 'Inga Strümke', 'Hien Nguyen']",'Daniel Vidali Fryer',"Shapley values have become increasingly popular in the machine learning
literature thanks to their attractive axiomatisation, flexibility, and
uniqueness in satisfying certain notions of `fairness'. The flexibility arises
from the myriad potential forms of the Shapley value \textit{game formulation}.
Amongst the consequences of this flexibility is that there are now many types
of Shapley values being discussed, with such variety being a source of
potential misunderstanding. To the best of our knowledge, all existing game
formulations in the machine learning and statistics literature fall into a
category which we name the model-dependent category of game formulations. In
this work, we consider an alternative and novel formulation which leads to the
first instance of what we call model-independent Shapley values. These Shapley
values use a (non-parametric) measure of non-linear dependence as the
characteristic function. The strength of these Shapley values is in their
ability to uncover and attribute non-linear dependencies amongst features. We
introduce and demonstrate the use of the energy distance correlations,
affine-invariant distance correlation, and Hilbert-Shmidt independence
criterion as Shapley value characteristic functions. In particular, we
demonstrate their potential value for exploratory data analysis and model
diagnostics. We conclude with an interesting expository application to a
classical medical survey data set.",202
abs-2006.10274v2,Guarantees for Hierarchical Clustering by the Sublevel Set method,Machine Learning (Statistics),stat.ML,2020-06-18,7/6/20,['Marina Meila'],'Marina Meila',"Meila (2018) introduces an optimization based method called the Sublevel Set
method, to guarantee that a clustering is nearly optimal and ""approximately
correct"" without relying on any assumptions about the distribution that
generated the data. This paper extends the Sublevel Set method to the
cost-based hierarchical clustering paradigm proposed by Dasgupta (2016).",52
abs-2411.02134v1,Encoding Multi-level Dynamics in Effect Heterogeneity Estimation,Machine Learning (Statistics),stat.ML,2024-11-04,11/4/24,"['Fucheng Warren Zhu', 'Connor T. Jerzak', 'Adel Daoud']",'Fucheng Warren Zhu',"Earth Observation (EO) data are increasingly used in policy analysis by
enabling granular estimation of treatment effects. However, a challenge in
EO-based causal inference lies in balancing the trade-off between capturing
fine-grained individual heterogeneity and broader contextual information. This
paper introduces Multi-scale Concatenation, a family of composable procedures
that transform arbitrary single-scale CATE estimation algorithms into
multi-scale algorithms. We benchmark the performance of Multi-scale
Concatenation on a CATE estimation pipeline combining Vision Transformer (ViT)
models fine-tuned on satellite images to encode images of different scales with
Causal Forests to obtain the final CATE estimate. We first perform simulation
studies, showing how a multi-scale approach captures multi-level dynamics that
single-scale ViT models fail to capture. We then apply the multi-scale method
to two randomized controlled trials (RCTs) conducted in Peru and Uganda using
Landsat satellite imagery. In the RCT analysis, the Rank Average Treatment
Effect Ratio (RATE Ratio) measure is employed to assess performance without
ground truth individual treatment effects. Results indicate that Multi-scale
Concatenation improves the performance of deep learning models in EO-based CATE
estimation without the complexity of designing new multi-scale architectures
for a specific use case.",188
abs-2202.04895v2,Diffusion bridges vector quantized Variational AutoEncoders,Machine Learning (Statistics),stat.ML,2022-02-10,8/3/22,"['Max Cohen', 'Guillaume Quispe', 'Sylvain Le Corff', 'Charles Ollion', 'Eric Moulines']",'Max Cohen',"Vector Quantized-Variational AutoEncoders (VQ-VAE) are generative models
based on discrete latent representations of the data, where inputs are mapped
to a finite set of learned embeddings.To generate new samples, an
autoregressive prior distribution over the discrete states must be trained
separately. This prior is generally very complex and leads to slow generation.
In this work, we propose a new model to train the prior and the encoder/decoder
networks simultaneously. We build a diffusion bridge between a continuous coded
vector and a non-informative prior distribution. The latent discrete states are
then given as random functions of these continuous vectors. We show that our
model is competitive with the autoregressive prior on the mini-Imagenet and
CIFAR dataset and is efficient in both optimization and sampling. Our framework
also extends the standard VQ-VAE and enables end-to-end training.",134
abs-2005.07946v2,Transforming variables to central normality,Machine Learning (Statistics),stat.ML,2020-05-16,11/21/20,"['Jakob Raymaekers', 'Peter J. Rousseeuw']",'Jakob Raymaekers',"Many real data sets contain numerical features (variables) whose distribution
is far from normal (gaussian). Instead, their distribution is often skewed. In
order to handle such data it is customary to preprocess the variables to make
them more normal. The Box-Cox and Yeo-Johnson transformations are well-known
tools for this. However, the standard maximum likelihood estimator of their
transformation parameter is highly sensitive to outliers, and will often try to
move outliers inward at the expense of the normality of the central part of the
data. We propose a modification of these transformations as well as an
estimator of the transformation parameter that is robust to outliers, so the
transformed data can be approximately normal in the center and a few outliers
may deviate from it. It compares favorably to existing techniques in an
extensive simulation study and on real data.",140
abs-2210.13573v2,Conditionally Risk-Averse Contextual Bandits,Machine Learning (Statistics),stat.ML,2022-10-24,7/8/23,"['Mónika Farsang', 'Paul Mineiro', 'Wangda Zhang']",'Mónika Farsang',"Contextual bandits with average-case statistical guarantees are inadequate in
risk-averse situations because they might trade off degraded worst-case
behaviour for better average performance. Designing a risk-averse contextual
bandit is challenging because exploration is necessary but risk-aversion is
sensitive to the entire distribution of rewards; nonetheless we exhibit the
first risk-averse contextual bandit algorithm with an online regret guarantee.
We conduct experiments from diverse scenarios where worst-case outcomes should
be avoided, from dynamic pricing, inventory management, and self-tuning
software; including a production exascale data processing system.",85
abs-2411.08993v1,"Parameter Inference via Differentiable Diffusion Bridge Importance
  Sampling",Machine Learning (Statistics),stat.ML,2024-11-13,11/13/24,"['Nicklas Boserup', 'Gefan Yang', 'Michael Lind Severinsen', 'Christy Anna Hipsley', 'Stefan Sommer']",'Nicklas Boserup',"We introduce a methodology for performing parameter inference in
high-dimensional, non-linear diffusion processes. We illustrate its
applicability for obtaining insights into the evolution of and relationships
between species, including ancestral state reconstruction. Estimation is
performed by utilising score matching to approximate diffusion bridges, which
are subsequently used in an importance sampler to estimate log-likelihoods. The
entire setup is differentiable, allowing gradient ascent on approximated
log-likelihoods. This allows both parameter inference and diffusion mean
estimation. This novel, numerically stable, score matching-based parameter
inference framework is presented and demonstrated on biological two- and
three-dimensional morphometry data.",94
abs-2410.01537v1,Attention layers provably solve single-location regression,Machine Learning (Statistics),stat.ML,2024-10-02,10/2/24,"['Pierre Marion', 'Raphaël Berthier', 'Gérard Biau', 'Claire Boyer']",'Pierre Marion',"Attention-based models, such as Transformer, excel across various tasks but
lack a comprehensive theoretical understanding, especially regarding token-wise
sparsity and internal linear representations. To address this gap, we introduce
the single-location regression task, where only one token in a sequence
determines the output, and its position is a latent random variable,
retrievable via a linear projection of the input. To solve this task, we
propose a dedicated predictor, which turns out to be a simplified version of a
non-linear self-attention layer. We study its theoretical properties, by
showing its asymptotic Bayes optimality and analyzing its training dynamics. In
particular, despite the non-convex nature of the problem, the predictor
effectively learns the underlying structure. This work highlights the capacity
of attention mechanisms to handle sparse token information and internal linear
structures.",130
abs-2211.01258v4,Instance-Dependent Generalization Bounds via Optimal Transport,Machine Learning (Statistics),stat.ML,2022-11-02,11/13/23,"['Songyan Hou', 'Parnian Kassraie', 'Anastasis Kratsios', 'Andreas Krause', 'Jonas Rothfuss']",'Songyan Hou',"Existing generalization bounds fail to explain crucial factors that drive the
generalization of modern neural networks. Since such bounds often hold
uniformly over all parameters, they suffer from over-parametrization and fail
to account for the strong inductive bias of initialization and stochastic
gradient descent. As an alternative, we propose a novel optimal transport
interpretation of the generalization problem. This allows us to derive
instance-dependent generalization bounds that depend on the local Lipschitz
regularity of the learned prediction function in the data space. Therefore, our
bounds are agnostic to the parametrization of the model and work well when the
number of training samples is much smaller than the number of parameters. With
small modifications, our approach yields accelerated rates for data on
low-dimensional manifolds and guarantees under distribution shifts. We
empirically analyze our generalization bounds for neural networks, showing that
the bound values are meaningful and capture the effect of popular
regularization methods during training.",154
abs-2006.00864v1,A Combined Approach To Detect Key Variables In Thick Data Analytics,Machine Learning (Statistics),stat.ML,2020-06-01,6/1/20,"['Giovanni Antonelli', 'Rosa Arboretti Giancristofaro', 'Riccardo Ceccato', 'Paolo Centomo', 'Luca Pegoraro', 'Luigi Salmaso', 'Marco Zecca']",'Giovanni Antonelli',"In machine learning one of the strategic tasks is the selection of only
significant variables as predictors for the response(s). In this paper an
approach is proposed which consists in the application of permutation tests on
the candidate predictor variables in the aim of identifying only the most
informative ones. Several industrial problems may benefit from such an
approach, and an application in the field of chemical analysis is presented. A
comparison is carried out between the approach proposed and Lasso, that is one
of the most common alternatives for feature selection available in the
literature.",96
abs-2006.01759v2,"Sparse Perturbations for Improved Convergence in Stochastic Zeroth-Order
  Optimization",Machine Learning (Statistics),stat.ML,2020-06-02,6/29/20,"['Mayumi Ohta', 'Nathaniel Berger', 'Artem Sokolov', 'Stefan Riezler']",'Mayumi Ohta',"Interest in stochastic zeroth-order (SZO) methods has recently been revived
in black-box optimization scenarios such as adversarial black-box attacks to
deep neural networks. SZO methods only require the ability to evaluate the
objective function at random input points, however, their weakness is the
dependency of their convergence speed on the dimensionality of the function to
be evaluated. We present a sparse SZO optimization method that reduces this
factor to the expected dimensionality of the random perturbation during
learning. We give a proof that justifies this reduction for sparse SZO
optimization for non-convex functions without making any assumptions on
sparsity of objective function or gradient. Furthermore, we present
experimental results for neural networks on MNIST and CIFAR that show faster
convergence in training loss and test accuracy, and a smaller distance of the
gradient approximation to the true gradient in sparse SZO compared to dense
SZO.",145
abs-2002.04276v2,Towards explainable meta-learning,Machine Learning (Statistics),stat.ML,2020-02-11,7/12/21,"['Katarzyna Woźnica', 'Przemysław Biecek']",'Katarzyna Woźnica',"Meta-learning is a field that aims at discovering how different machine
learning algorithms perform on a wide range of predictive tasks. Such knowledge
speeds up the hyperparameter tuning or feature engineering. With the use of
surrogate models various aspects of the predictive task such as meta-features,
landmarker models e.t.c. are used to predict the expected performance. State of
the art approaches are focused on searching for the best meta-model but do not
explain how these different aspects contribute to its performance. However, to
build a new generation of meta-models we need a deeper understanding of the
importance and effect of meta-features on the model tunability. In this paper,
we propose techniques developed for eXplainable Artificial Intelligence (XAI)
to examine and extract knowledge from black-box surrogate models. To our
knowledge, this is the first paper that shows how post-hoc explainability can
be used to improve the meta-learning.",146
abs-2209.07230v2,Recovery Guarantees for Distributed-OMP,Machine Learning (Statistics),stat.ML,2022-09-15,10/31/23,"['Chen Amiraz', 'Robert Krauthgamer', 'Boaz Nadler']",'Chen Amiraz',"We study distributed schemes for high-dimensional sparse linear regression,
based on orthogonal matching pursuit (OMP). Such schemes are particularly
suited for settings where a central fusion center is connected to end machines,
that have both computation and communication limitations. We prove that under
suitable assumptions, distributed-OMP schemes recover the support of the
regression vector with communication per machine linear in its sparsity and
logarithmic in the dimension. Remarkably, this holds even at low
signal-to-noise-ratios, where individual machines are unable to detect the
support. Our simulations show that distributed-OMP schemes are competitive with
more computationally intensive methods, and in some cases even outperform them.",103
abs-2105.11425v1,Uncertainty quantification for distributed regression,Machine Learning (Statistics),stat.ML,2021-05-24,5/24/21,['Valeriy Avanesov'],'Valeriy Avanesov',"The ever-growing size of the datasets renders well-studied learning
techniques, such as Kernel Ridge Regression, inapplicable, posing a serious
computational challenge. Divide-and-conquer is a common remedy, suggesting to
split the dataset into disjoint partitions, obtain the local estimates and
average them, it allows to scale-up an otherwise ineffective base approach. In
the current study we suggest a fully data-driven approach to quantify
uncertainty of the averaged estimator. Namely, we construct simultaneous
element-wise confidence bands for the predictions yielded by the averaged
estimator on a given deterministic prediction set. The novel approach features
rigorous theoretical guaranties for a wide class of base learners with Kernel
Ridge regression being a special case. As a by-product of our analysis we also
obtain a sup-norm consistency result for the divide-and-conquer Kernel Ridge
Regression. The simulation study supports the theoretical findings.",136
abs-2202.02193v2,"Stochastic smoothing of the top-K calibrated hinge loss for deep
  imbalanced classification",Machine Learning (Statistics),stat.ML,2022-02-04,7/18/22,"['Camille Garcin', 'Maximilien Servajean', 'Alexis Joly', 'Joseph Salmon']",'Camille Garcin',"In modern classification tasks, the number of labels is getting larger and
larger, as is the size of the datasets encountered in practice. As the number
of classes increases, class ambiguity and class imbalance become more and more
problematic to achieve high top-1 accuracy. Meanwhile, Top-K metrics (metrics
allowing K guesses) have become popular, especially for performance reporting.
Yet, proposing top-K losses tailored for deep learning remains a challenge,
both theoretically and practically. In this paper we introduce a stochastic
top-K hinge loss inspired by recent developments on top-K calibrated losses.
Our proposal is based on the smoothing of the top-K operator building on the
flexible ""perturbed optimizer"" framework. We show that our loss function
performs very well in the case of balanced datasets, while benefiting from a
significantly lower computational time than the state-of-the-art top-K loss
function. In addition, we propose a simple variant of our loss for the
imbalanced case. Experiments on a heavy-tailed dataset show that our loss
function significantly outperforms other baseline loss functions.",168
abs-2008.05756v1,Metrics for Multi-Class Classification: an Overview,Machine Learning (Statistics),stat.ML,2020-08-13,8/13/20,"['Margherita Grandini', 'Enrico Bagli', 'Giorgio Visani']",'Margherita Grandini',"Classification tasks in machine learning involving more than two classes are
known by the name of ""multi-class classification"". Performance indicators are
very useful when the aim is to evaluate and compare different classification
models or machine learning techniques. Many metrics come in handy to test the
ability of a multi-class classifier. Those metrics turn out to be useful at
different stage of the development process, e.g. comparing the performance of
two different models or analysing the behaviour of the same model by tuning
different parameters. In this white paper we review a list of the most
promising multi-class metrics, we highlight their advantages and disadvantages
and show their possible usages during the development of a classification
model.",117
abs-2001.05517v1,Personalized Activity Recognition with Deep Triplet Embeddings,Machine Learning (Statistics),stat.ML,2020-01-15,1/15/20,"['David M. Burns', 'Cari M. Whyne']",'David M. Burns',"A significant challenge for a supervised learning approach to inertial human
activity recognition is the heterogeneity of data between individual users,
resulting in very poor performance of impersonal algorithms for some subjects.
We present an approach to personalized activity recognition based on deep
embeddings derived from a fully convolutional neural network. We experiment
with both categorical cross entropy loss and triplet loss for training the
embedding, and describe a novel triplet loss function based on subject
triplets. We evaluate these methods on three publicly available inertial human
activity recognition data sets (MHEALTH, WISDM, and SPAR) comparing
classification accuracy, out-of-distribution activity detection, and embedding
generalization to new activities. The novel subject triplet loss provides the
best performance overall, and all personalized deep embeddings out-perform our
baseline personalized engineered feature embedding and an impersonal fully
convolutional neural network classifier.",137
abs-2411.04216v2,Debiasing Synthetic Data Generated by Deep Generative Models,Machine Learning (Statistics),stat.ML,2024-11-06,1/15/25,"['Alexander Decruyenaere', 'Heidelinde Dehaene', 'Paloma Rabaey', 'Christiaan Polet', 'Johan Decruyenaere', 'Thomas Demeester', 'Stijn Vansteelandt']",'Alexander Decruyenaere',"While synthetic data hold great promise for privacy protection, their
statistical analysis poses significant challenges that necessitate innovative
solutions. The use of deep generative models (DGMs) for synthetic data
generation is known to induce considerable bias and imprecision into synthetic
data analyses, compromising their inferential utility as opposed to original
data analyses. This bias and uncertainty can be substantial enough to impede
statistical convergence rates, even in seemingly straightforward analyses like
mean calculation. The standard errors of such estimators then exhibit slower
shrinkage with sample size than the typical 1 over root-$n$ rate. This
complicates fundamental calculations like p-values and confidence intervals,
with no straightforward remedy currently available. In response to these
challenges, we propose a new strategy that targets synthetic data created by
DGMs for specific data analyses. Drawing insights from debiased and targeted
machine learning, our approach accounts for biases, enhances convergence rates,
and facilitates the calculation of estimators with easily approximated large
sample variances. We exemplify our proposal through a simulation study on toy
data and two case studies on real-world data, highlighting the importance of
tailoring DGMs for targeted data analysis. This debiasing strategy contributes
to advancing the reliability and applicability of synthetic data in statistical
inference.",201
abs-2211.00100v1,"Federated Averaging Langevin Dynamics: Toward a unified theory and new
  algorithms",Machine Learning (Statistics),stat.ML,2022-10-31,10/31/22,"['Vincent Plassier', 'Alain Durmus', 'Eric Moulines']",'Vincent Plassier',"This paper focuses on Bayesian inference in a federated learning context
(FL). While several distributed MCMC algorithms have been proposed, few
consider the specific limitations of FL such as communication bottlenecks and
statistical heterogeneity. Recently, Federated Averaging Langevin Dynamics
(FALD) was introduced, which extends the Federated Averaging algorithm to
Bayesian inference. We obtain a novel tight non-asymptotic upper bound on the
Wasserstein distance to the global posterior for FALD. This bound highlights
the effects of statistical heterogeneity, which causes a drift in the local
updates that negatively impacts convergence. We propose a new algorithm
VR-FALD* that uses control variates to correct the client drift. We establish
non-asymptotic bounds showing that VR-FALD* is not affected by statistical
heterogeneity. Finally, we illustrate our results on several FL benchmarks for
Bayesian inference.",129
abs-2102.05628v1,On the Regularity of Attention,Machine Learning (Statistics),stat.ML,2021-02-10,2/10/21,"['James Vuckovic', 'Aristide Baratin', 'Remi Tachet des Combes']",'James Vuckovic',"Attention is a powerful component of modern neural networks across a wide
variety of domains. In this paper, we seek to quantify the regularity (i.e. the
amount of smoothness) of the attention operation. To accomplish this goal, we
propose a new mathematical framework that uses measure theory and integral
operators to model attention. We show that this framework is consistent with
the usual definition, and that it captures the essential properties of
attention. Then we use this framework to prove that, on compact domains, the
attention operation is Lipschitz continuous and provide an estimate of its
Lipschitz constant. Additionally, by focusing on a specific type of attention,
we extend these Lipschitz continuity results to non-compact domains. We also
discuss the effects regularity can have on NLP models, and applications to
invertible and infinitely-deep networks.",134
abs-2211.07533v6,Generalized Balancing Weights via Deep Neural Networks,Machine Learning (Statistics),stat.ML,2022-11-14,9/29/23,['Yoshiaki Kitazawa'],'Yoshiaki Kitazawa',"Estimating causal effects from observational data is a central problem in
many domains. A general approach is to balance covariates with weights such
that the distribution of the data mimics randomization. We present generalized
balancing weights, Neural Balancing Weights (NBW), to estimate the causal
effects of an arbitrary mixture of discrete and continuous interventions. The
weights were obtained through direct estimation of the density ratio between
the source and balanced distributions by optimizing the variational
representation of $f$-divergence. For this, we selected $\alpha$-divergence as
it presents efficient optimization because it has an estimator whose sample
complexity is independent of its ground truth value and unbiased mini-batch
gradients; moreover, it is advantageous for the vanishing-gradient problem. In
addition, we provide the following two methods for estimating the balancing
weights: improving the generalization performance of the balancing weights and
checking the balance of the distribution changed by the weights. Finally, we
discuss the sample size requirements for the weights as a general problem of a
curse of dimensionality when balancing multidimensional data. Our study
provides a basic approach for estimating the balancing weights of
multidimensional data using variational $f$-divergences.",187
abs-2203.17065v2,"Wind Farm Layout Optimisation using Set Based Multi-objective Bayesian
  Optimisation",Machine Learning (Statistics),stat.ML,2022-03-31,4/1/22,"['Tinkle Chugh', 'Endi Ymeraj']",'Tinkle Chugh',"Wind energy is one of the cleanest renewable electricity sources and can help
in addressing the challenge of climate change. One of the drawbacks of
wind-generated energy is the large space necessary to install a wind farm; this
arises from the fact that placing wind turbines in a limited area would hinder
their productivity and therefore not be economically convenient. This naturally
leads to an optimisation problem, which has three specific challenges: (1)
multiple conflicting objectives (2) computationally expensive simulation models
and (3) optimisation over design sets instead of design vectors. The first and
second challenges can be addressed by using surrogate-assisted e.g.\ Bayesian
multi-objective optimisation. However, the traditional Bayesian optimisation
cannot be applied as the optimisation function in the problem relies on design
sets instead of design vectors. This paper extends the applicability of
Bayesian multi-objective optimisation to set based optimisation for solving the
wind farm layout problem. We use a set-based kernel in Gaussian process to
quantify the correlation between wind farms (with a different number of
turbines). The results on the given data set of wind energy and direction
clearly show the potential of using set-based Bayesian multi-objective
optimisation.",192
abs-2006.03550v1,The Expected Jacobian Outerproduct: Theory and Empirics,Machine Learning (Statistics),stat.ML,2020-06-05,6/5/20,"['Shubhendu Trivedi', 'J. Wang']",'Shubhendu Trivedi',"The expected gradient outerproduct (EGOP) of an unknown regression function
is an operator that arises in the theory of multi-index regression, and is
known to recover those directions that are most relevant to predicting the
output. However, work on the EGOP, including that on its cheap estimators, is
restricted to the regression setting. In this work, we adapt this operator to
the multi-class setting, which we dub the expected Jacobian outerproduct
(EJOP). Moreover, we propose a simple rough estimator of the EJOP and show that
somewhat surprisingly, it remains statistically consistent under mild
assumptions. Furthermore, we show that the eigenvalues and eigenspaces also
remain consistent. Finally, we show that the estimated EJOP can be used as a
metric to yield improvements in real-world non-parametric classification tasks:
both by its use as a metric, and also as cheap initialization in metric
learning tasks.",142
abs-2006.07429v2,"Manifold GPLVMs for discovering non-Euclidean latent structure in neural
  data",Machine Learning (Statistics),stat.ML,2020-06-12,10/21/20,"['Kristopher T. Jensen', 'Ta-Chu Kao', 'Marco Tripodi', 'Guillaume Hennequin']",'Kristopher T. Jensen',"A common problem in neuroscience is to elucidate the collective neural
representations of behaviorally important variables such as head direction,
spatial location, upcoming movements, or mental spatial transformations. Often,
these latent variables are internal constructs not directly accessible to the
experimenter. Here, we propose a new probabilistic latent variable model to
simultaneously identify the latent state and the way each neuron contributes to
its representation in an unsupervised way. In contrast to previous models which
assume Euclidean latent spaces, we embrace the fact that latent states often
belong to symmetric manifolds such as spheres, tori, or rotation groups of
various dimensions. We therefore propose the manifold Gaussian process latent
variable model (mGPLVM), where neural responses arise from (i) a shared latent
variable living on a specific manifold, and (ii) a set of non-parametric tuning
curves determining how each neuron contributes to the representation.
Cross-validated comparisons of models with different topologies can be used to
distinguish between candidate manifolds, and variational inference enables
quantification of uncertainty. We demonstrate the validity of the approach on
several synthetic datasets, as well as on calcium recordings from the ellipsoid
body of Drosophila melanogaster and extracellular recordings from the mouse
anterodorsal thalamic nucleus. These circuits are both known to encode head
direction, and mGPLVM correctly recovers the ring topology expected from neural
populations representing a single angular variable.",223
abs-2411.17099v1,Spatio-Temporal Conformal Prediction for Power Outage Data,Machine Learning (Statistics),stat.ML,2024-11-26,11/26/24,"['Hanyang Jiang', 'Yao Xie', 'Feng Qiu']",'Hanyang Jiang',"In recent years, increasingly unpredictable and severe global weather
patterns have frequently caused long-lasting power outages. Building
resilience, the ability to withstand, adapt to, and recover from major
disruptions, has become crucial for the power industry. To enable rapid
recovery, accurately predicting future outage numbers is essential. Rather than
relying on simple point estimates, we analyze extensive quarter-hourly outage
data and develop a graph conformal prediction method that delivers accurate
prediction regions for outage numbers across the states for a time period. We
demonstrate the effectiveness of this method through extensive numerical
experiments in several states affected by extreme weather events that led to
widespread outages.",106
abs-2304.08054v1,"Fed-MIWAE: Federated Imputation of Incomplete Data via Deep Generative
  Models",Machine Learning (Statistics),stat.ML,2023-04-17,4/17/23,"['Irene Balelli', 'Aude Sportisse', 'Francesco Cremonesi', 'Pierre-Alexandre Mattei', 'Marco Lorenzi']",'Irene Balelli',"Federated learning allows for the training of machine learning models on
multiple decentralized local datasets without requiring explicit data exchange.
However, data pre-processing, including strategies for handling missing data,
remains a major bottleneck in real-world federated learning deployment, and is
typically performed locally. This approach may be biased, since the
subpopulations locally observed at each center may not be representative of the
overall one. To address this issue, this paper first proposes a more consistent
approach to data standardization through a federated model. Additionally, we
propose Fed-MIWAE, a federated version of the state-of-the-art imputation
method MIWAE, a deep latent variable model for missing data imputation based on
variational autoencoders. MIWAE has the great advantage of being easily
trainable with classical federated aggregators. Furthermore, it is able to deal
with MAR (Missing At Random) data, a more challenging missing-data mechanism
than MCAR (Missing Completely At Random), where the missingness of a variable
can depend on the observed ones. We evaluate our method on multi-modal medical
imaging data and clinical scores from a simulated federated scenario with the
ADNI dataset. We compare Fed-MIWAE with respect to classical imputation
methods, either performed locally or in a centralized fashion. Fed-MIWAE allows
to achieve imputation accuracy comparable with the best centralized method,
even when local data distributions are highly heterogeneous. In addition,
thanks to the variational nature of Fed-MIWAE, our method is designed to
perform multiple imputation, allowing for the quantification of the imputation
uncertainty in the federated scenario.",244
abs-2110.09864v1,Learning Pareto-Efficient Decisions with Confidence,Machine Learning (Statistics),stat.ML,2021-10-19,10/19/21,"['Sofia Ek', 'Dave Zachariah', 'Petre Stoica']",'Sofia Ek',"The paper considers the problem of multi-objective decision support when
outcomes are uncertain. We extend the concept of Pareto-efficient decisions to
take into account the uncertainty of decision outcomes across varying contexts.
This enables quantifying trade-offs between decisions in terms of tail outcomes
that are relevant in safety-critical applications. We propose a method for
learning efficient decisions with statistical confidence, building on results
from the conformal prediction literature. The method adapts to weak or
nonexistent context covariate overlap and its statistical guarantees are
evaluated using both synthetic and real data.",90
abs-2406.10327v1,"Analysing Multi-Task Regression via Random Matrix Theory with
  Application to Time Series Forecasting",Machine Learning (Statistics),stat.ML,2024-06-14,6/14/24,"['Romain Ilbert', 'Malik Tiomoko', 'Cosme Louart', 'Ambroise Odonnat', 'Vasilii Feofanov', 'Themis Palpanas', 'Ievgen Redko']",'Romain Ilbert',"In this paper, we introduce a novel theoretical framework for multi-task
regression, applying random matrix theory to provide precise performance
estimations, under high-dimensional, non-Gaussian data distributions. We
formulate a multi-task optimization problem as a regularization technique to
enable single-task models to leverage multi-task learning information. We
derive a closed-form solution for multi-task optimization in the context of
linear models. Our analysis provides valuable insights by linking the
multi-task learning performance to various model statistics such as raw data
covariances, signal-generating hyperplanes, noise levels, as well as the size
and number of datasets. We finally propose a consistent estimation of training
and testing errors, thereby offering a robust foundation for hyperparameter
optimization in multi-task regression scenarios. Experimental validations on
both synthetic and real-world datasets in regression and multivariate time
series forecasting demonstrate improvements on univariate models, incorporating
our method into the training loss and thus leveraging multivariate information.",147
abs-2103.07453v1,"Machine Learning Assisted Orthonormal Basis Selection for Functional
  Data Analysis",Machine Learning (Statistics),stat.ML,2021-03-12,3/12/21,"['Rani Basna', 'Hiba Nassar', 'Krzysztof Podgórski']",'Rani Basna',"In implementations of the functional data methods, the effect of the initial
choice of an orthonormal basis has not gained much attention in the past.
Typically, several standard bases such as Fourier, wavelets, splines, etc. are
considered to transform observed functional data and a choice is made without
any formal criteria indicating which of the bases is preferable for the initial
transformation of the data into functions. In an attempt to address this issue,
we propose a strictly data-driven method of orthogonal basis selection. The
method uses recently introduced orthogonal spline bases called the splinets
obtained by efficient orthogonalization of the B-splines. The algorithm learns
from the data in the machine learning style to efficiently place knots. The
optimality criterion is based on the average (per functional data point) mean
square error and is utilized both in the learning algorithms and in comparison
studies. The latter indicates efficiency that is particularly evident for the
sparse functional data and to a lesser degree in analyses of responses to
complex physical systems.",170
abs-2103.11598v1,Adaptive Degradation Process with Deep Learning-Driven Trajectory,Machine Learning (Statistics),stat.ML,2021-03-22,3/22/21,['Li Yang'],'Li Yang',"Remaining useful life (RUL) estimation is a crucial component in the
implementation of intelligent predictive maintenance and health management.
Deep neural network (DNN) approaches have been proven effective in RUL
estimation due to their capacity in handling high-dimensional non-linear
degradation features. However, the applications of DNN in practice face two
challenges: (a) online update of lifetime information is often unavailable, and
(b) uncertainties in predicted values may not be analytically quantified. This
paper addresses these issues by developing a hybrid DNN-based prognostic
approach, where a Wiener-based-degradation model is enhanced with adaptive
drift to characterize the system degradation. An LSTM-CNN encoder-decoder is
developed to predict future degradation trajectories by jointly learning noise
coefficients as well as drift coefficients, and adaptive drift is updated via
Bayesian inference. A computationally efficient algorithm is proposed for the
calculation of RUL distributions. Numerical experiments are presented using
turbofan engines degradation data to demonstrate the superior accuracy of RUL
prediction of our proposed approach.",158
