id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2106.01986v1,Gradient Boosted Binary Histogram Ensemble for Large-scale Regression,Machine Learning (Statistics),stat.ML,2021-06-03,6/3/21,"['Hanyuan Hang', 'Tao Huang', 'Yuchao Cai', 'Hanfang Yang', 'Zhouchen Lin']",'Hanyuan Hang',"In this paper, we propose a gradient boosting algorithm for large-scale
regression problems called \textit{Gradient Boosted Binary Histogram Ensemble}
(GBBHE) based on binary histogram partition and ensemble learning. From the
theoretical perspective, by assuming the H\""{o}lder continuity of the target
function, we establish the statistical convergence rate of GBBHE in the space
$C^{0,\alpha}$ and $C^{1,0}$, where a lower bound of the convergence rate for
the base learner demonstrates the advantage of boosting. Moreover, in the space
$C^{1,0}$, we prove that the number of iterations to achieve the fast
convergence rate can be reduced by using ensemble regressor as the base
learner, which improves the computational efficiency. In the experiments,
compared with other state-of-the-art algorithms such as gradient boosted
regression tree (GBRT), Breiman's forest, and kernel-based methods, our GBBHE
algorithm shows promising performance with less running time on large-scale
datasets.",139
abs-1902.02495v3,"Cost-Effective Incentive Allocation via Structured Counterfactual
  Inference",Machine Learning (Statistics),stat.ML,2019-02-07,11/11/19,"['Romain Lopez', 'Chenchen Li', 'Xiang Yan', 'Junwu Xiong', 'Michael I. Jordan', 'Yuan Qi', 'Le Song']",'Romain Lopez',"We address a practical problem ubiquitous in modern marketing campaigns, in
which a central agent tries to learn a policy for allocating strategic
financial incentives to customers and observes only bandit feedback. In
contrast to traditional policy optimization frameworks, we take into account
the additional reward structure and budget constraints common in this setting,
and develop a new two-step method for solving this constrained counterfactual
policy optimization problem. Our method first casts the reward estimation
problem as a domain adaptation problem with supplementary structure, and then
subsequently uses the estimators for optimizing the policy with constraints. We
also establish theoretical error bounds for our estimation procedure and we
empirically show that the approach leads to significant improvement on both
synthetic and real datasets.",123
abs-1602.03534v3,Unsupervised Transductive Domain Adaptation,Machine Learning (Statistics),stat.ML,2016-02-10,3/25/16,"['Ozan Sener', 'Hyun Oh Song', 'Ashutosh Saxena', 'Silvio Savarese']",'Ozan Sener',"Supervised learning with large scale labeled datasets and deep layered models
has made a paradigm shift in diverse areas in learning and recognition.
However, this approach still suffers generalization issues under the presence
of a domain shift between the training and the test data distribution. In this
regard, unsupervised domain adaptation algorithms have been proposed to
directly address the domain shift problem. In this paper, we approach the
problem from a transductive perspective. We incorporate the domain shift and
the transductive target inference into our framework by jointly solving for an
asymmetric similarity metric and the optimal transductive target label
assignment. We also show that our model can easily be extended for deep feature
learning in order to learn features which are discriminative in the target
domain. Our experiments show that the proposed method significantly outperforms
state-of-the-art algorithms in both object recognition and digit classification
experiments by a large margin.",150
abs-1710.04872v1,Manifold regularization based on Nystr{ö}m type subsampling,Machine Learning (Statistics),stat.ML,2017-10-13,10/13/17,"['Abhishake Rastogi', 'Sivananthan Sampath']",'Abhishake Rastogi',"In this paper, we study the Nystr{\""o}m type subsampling for large scale
kernel methods to reduce the computational complexities of big data. We discuss
the multi-penalty regularization scheme based on Nystr{\""o}m type subsampling
which is motivated from well-studied manifold regularization schemes. We
develop a theoretical analysis of multi-penalty least-square regularization
scheme under the general source condition in vector-valued function setting,
therefore the results can also be applied to multi-task learning problems. We
achieve the optimal minimax convergence rates of multi-penalty regularization
using the concept of effective dimension for the appropriate subsampling size.
We discuss an aggregation approach based on linear function strategy to combine
various Nystr{\""o}m approximants. Finally, we demonstrate the performance of
multi-penalty regularization based on Nystr{\""o}m type subsampling on
Caltech-101 data set for multi-class image classification and NSL-KDD benchmark
data set for intrusion detection problem.",137
abs-2409.00561v1,Multi-Task Combinatorial Bandits for Budget Allocation,Machine Learning (Statistics),stat.ML,2024-08-31,8/31/24,"['Lin Ge', 'Yang Xu', 'Jianing Chu', 'David Cramer', 'Fuhong Li', 'Kelly Paulson', 'Rui Song']",'Lin Ge',"Today's top advertisers typically manage hundreds of campaigns simultaneously
and consistently launch new ones throughout the year. A crucial challenge for
marketing managers is determining the optimal allocation of limited budgets
across various ad lines in each campaign to maximize cumulative returns,
especially given the huge uncertainty in return outcomes. In this paper, we
propose to formulate budget allocation as a multi-task combinatorial bandit
problem and introduce a novel online budget allocation system. The proposed
system: i) integrates a Bayesian hierarchical model to intelligently utilize
the metadata of campaigns and ad lines and budget size, ensuring efficient
information sharing; ii) provides the flexibility to incorporate diverse
modeling techniques such as Linear Regression, Gaussian Processes, and Neural
Networks, catering to diverse environmental complexities; and iii) employs the
Thompson sampling (TS) technique to strike a balance between exploration and
exploitation. Through offline evaluation and online experiments, our system
demonstrates robustness and adaptability, effectively maximizing the overall
cumulative returns. A Python implementation of the proposed procedure is
available at https://anonymous.4open.science/r/MCMAB.",167
abs-2209.14967v3,"Statistical Learning and Inverse Problems: A Stochastic Gradient
  Approach",Machine Learning (Statistics),stat.ML,2022-09-29,11/28/22,"['Yuri R. Fonseca', 'Yuri F. Saporito']",'Yuri R. Fonseca',"Inverse problems are paramount in Science and Engineering. In this paper, we
consider the setup of Statistical Inverse Problem (SIP) and demonstrate how
Stochastic Gradient Descent (SGD) algorithms can be used in the linear SIP
setting. We provide consistency and finite sample bounds for the excess risk.
We also propose a modification for the SGD algorithm where we leverage machine
learning methods to smooth the stochastic gradients and improve empirical
performance. We exemplify the algorithm in a setting of great interest
nowadays: the Functional Linear Regression model. In this case we consider a
synthetic data example and examples with a real data classification problem.",104
abs-2112.12961v3,"Optimal Model Averaging of Support Vector Machines in Diverging Model
  Spaces",Machine Learning (Statistics),stat.ML,2021-12-24,7/22/22,"['Chaoxia Yuan', 'Chao Ying', 'Zhou Yu', 'Fang Fang']",'Chaoxia Yuan',"Support vector machine (SVM) is a powerful classification method that has
achieved great success in many fields. Since its performance can be seriously
impaired by redundant covariates, model selection techniques are widely used
for SVM with high dimensional covariates. As an alternative to model selection,
significant progress has been made in the area of model averaging in the past
decades. Yet no frequentist model averaging method was considered for SVM. This
work aims to fill the gap and to propose a frequentist model averaging
procedure for SVM which selects the optimal weight by cross validation. Even
when the number of covariates diverges at an exponential rate of the sample
size, we show asymptotic optimality of the proposed method in the sense that
the ratio of its hinge loss to the lowest possible loss converges to one. We
also derive the convergence rate which provides more insights to model
averaging. Compared to model selection methods of SVM which require a tedious
but critical task of tuning parameter selection, the model averaging method
avoids the task and shows promising performances in the empirical studies.",182
abs-2310.14036v1,"On discretisation drift and smoothness regularisation in neural network
  training",Machine Learning (Statistics),stat.ML,2023-10-21,10/21/23,['Mihaela Claudia Rosca'],'Mihaela Claudia Rosca',"The deep learning recipe of casting real-world problems as mathematical
optimisation and tackling the optimisation by training deep neural networks
using gradient-based optimisation has undoubtedly proven to be a fruitful one.
The understanding behind why deep learning works, however, has lagged behind
its practical significance. We aim to make steps towards an improved
understanding of deep learning with a focus on optimisation and model
regularisation. We start by investigating gradient descent (GD), a
discrete-time algorithm at the basis of most popular deep learning optimisation
algorithms. Understanding the dynamics of GD has been hindered by the presence
of discretisation drift, the numerical integration error between GD and its
often studied continuous-time counterpart, the negative gradient flow (NGF). To
add to the toolkit available to study GD, we derive novel continuous-time flows
that account for discretisation drift. Unlike the NGF, these new flows can be
used to describe learning rate specific behaviours of GD, such as training
instabilities observed in supervised learning and two-player games. We then
translate insights from continuous time into mitigation strategies for unstable
GD dynamics, by constructing novel learning rate schedules and regularisers
that do not require additional hyperparameters. Like optimisation, smoothness
regularisation is another pillar of deep learning's success with wide use in
supervised learning and generative modelling. Despite their individual
significance, the interactions between smoothness regularisation and
optimisation have yet to be explored. We find that smoothness regularisation
affects optimisation across multiple deep learning domains, and that
incorporating smoothness regularisation in reinforcement learning leads to a
performance boost that can be recovered using adaptions to optimisation
methods.",261
abs-1905.08165v1,Gradient Ascent for Active Exploration in Bandit Problems,Machine Learning (Statistics),stat.ML,2019-05-20,5/20/19,['Pierre Ménard'],'Pierre Ménard',"We present a new algorithm based on an gradient ascent for a general Active
Exploration bandit problem in the fixed confidence setting. This problem
encompasses several well studied problems such that the Best Arm Identification
or Thresholding Bandits. It consists of a new sampling rule based on an online
lazy mirror ascent. We prove that this algorithm is asymptotically optimal and,
most importantly, computationally efficient.",65
abs-1807.02089v3,Linear Bandits with Stochastic Delayed Feedback,Machine Learning (Statistics),stat.ML,2018-07-05,3/2/20,"['Claire Vernade', 'Alexandra Carpentier', 'Tor Lattimore', 'Giovanni Zappella', 'Beyza Ermis', 'Michael Brueckner']",'Claire Vernade',"Stochastic linear bandits are a natural and well-studied model for structured
exploration/exploitation problems and are widely used in applications such as
online marketing and recommendation. One of the main challenges faced by
practitioners hoping to apply existing algorithms is that usually the feedback
is randomly delayed and delays are only partially observable. For example,
while a purchase is usually observable some time after the display, the
decision of not buying is never explicitly sent to the system. In other words,
the learner only observes delayed positive events. We formalize this problem as
a novel stochastic delayed linear bandit and propose ${\tt OTFLinUCB}$ and
${\tt OTFLinTS}$, two computationally efficient algorithms able to integrate
new information as it becomes available and to deal with the permanently
censored feedback. We prove optimal $\tilde O(\smash{d\sqrt{T}})$ bounds on the
regret of the first algorithm and study the dependency on delay-dependent
parameters. Our model, assumptions and results are validated by experiments on
simulated and real data.",160
abs-1604.02855v1,"Active Learning for Online Recognition of Human Activities from
  Streaming Videos",Machine Learning (Statistics),stat.ML,2016-04-11,4/11/16,"['Rocco De Rosa', 'Ilaria Gori', 'Fabio Cuzzolin', 'Barbara Caputo', 'Nicolò Cesa-Bianchi']",'Rocco De Rosa',"Recognising human activities from streaming videos poses unique challenges to
learning algorithms: predictive models need to be scalable, incrementally
trainable, and must remain bounded in size even when the data stream is
arbitrarily long. Furthermore, as parameter tuning is problematic in a
streaming setting, suitable approaches should be parameterless, and make no
assumptions on what class labels may occur in the stream. We present here an
approach to the recognition of human actions from streaming data which meets
all these requirements by: (1) incrementally learning a model which adaptively
covers the feature space with simple local classifiers; (2) employing an active
learning strategy to reduce annotation requests; (3) achieving promising
accuracy within a fixed model size. Extensive experiments on standard
benchmarks show that our approach is competitive with state-of-the-art
non-incremental methods, and outperforms the existing active incremental
baselines.",138
abs-1808.08366v2,Parameter-wise co-clustering for high-dimensional data,Machine Learning (Statistics),stat.ML,2018-08-25,9/30/20,"['M. P. B. Gallaugher', 'C. Biernacki', 'P. D. McNicholas']",'M. P. B. Gallaugher',"In recent years, data dimensionality has increasingly become a concern,
leading to many parameter and dimension reduction techniques being proposed in
the literature. A parameter-wise co-clustering model, for data modelled via
continuous random variables, is presented. The proposed model, although
allowing more flexibility, still maintains the very high degree of parsimony
achieved by traditional co-clustering. A stochastic expectation-maximization
(SEM) algorithm along with a Gibbs sampler is used for parameter estimation and
an integrated complete log-likelihood criterion is used for model selection.
Simulated and real datasets are used for illustration and comparison with
traditional co-clustering.",94
abs-1806.05387v1,"Parameter Learning and Change Detection Using a Particle Filter With
  Accelerated Adaptation",Machine Learning (Statistics),stat.ML,2018-06-14,6/14/18,"['Karol Gellert', 'Erik Schlögl']",'Karol Gellert',"This paper presents the construction of a particle filter, which incorporates
elements inspired by genetic algorithms, in order to achieve accelerated
adaptation of the estimated posterior distribution to changes in model
parameters. Specifically, the filter is designed for the situation where the
subsequent data in online sequential filtering does not match the model
posterior filtered based on data up to a current point in time. The examples
considered encompass parameter regime shifts and stochastic volatility. The
filter adapts to regime shifts extremely rapidly and delivers a clear heuristic
for distinguishing between regime shifts and stochastic volatility, even though
the model dynamics assumed by the filter exhibit neither of those features.",110
abs-1512.03443v1,"Scalable Modeling of Conversational-role based Self-presentation
  Characteristics in Large Online Forums",Machine Learning (Statistics),stat.ML,2015-12-10,12/10/15,"['Abhimanu Kumar', 'Shriphani Palakodety', 'Chong Wang', 'Carolyn P. Rose', 'Eric P. Xing', 'Miaomiao Wen']",'Abhimanu Kumar',"Online discussion forums are complex webs of overlapping subcommunities
(macrolevel structure, across threads) in which users enact different roles
depending on which subcommunity they are participating in within a particular
time point (microlevel structure, within threads). This sub-network structure
is implicit in massive collections of threads. To uncover this structure, we
develop a scalable algorithm based on stochastic variational inference and
leverage topic models (LDA) along with mixed membership stochastic block (MMSB)
models. We evaluate our model on three large-scale datasets,
Cancer-ThreadStarter (22K users and 14.4K threads), Cancer-NameMention(15.1K
users and 12.4K threads) and StackOverFlow (1.19 million users and 4.55 million
threads). Qualitatively, we demonstrate that our model can provide useful
explanations of microlevel and macrolevel user presentation characteristics in
different communities using the topics discovered from posts. Quantitatively,
we show that our model does better than MMSB and LDA in predicting user reply
structure within threads. In addition, we demonstrate via synthetic data
experiments that the proposed active sub-network discovery model is stable and
recovers the original parameters of the experimental setup with high
probability.",175
abs-1807.03723v2,Understanding VAEs in Fisher-Shannon Plane,Machine Learning (Statistics),stat.ML,2018-07-10,9/25/18,"['Huangjie Zheng', 'Jiangchao Yao', 'Ya Zhang', 'Ivor W. Tsang', 'Jia Wang']",'Huangjie Zheng',"In information theory, Fisher information and Shannon information (entropy)
are respectively used to quantify the uncertainty associated with the
distribution modeling and the uncertainty in specifying the outcome of given
variables. These two quantities are complementary and are jointly applied to
information behavior analysis in most cases. The uncertainty property in
information asserts a fundamental trade-off between Fisher information and
Shannon information, which enlightens us the relationship between the encoder
and the decoder in variational auto-encoders (VAEs). In this paper, we
investigate VAEs in the Fisher-Shannon plane and demonstrate that the
representation learning and the log-likelihood estimation are intrinsically
related to these two information quantities. Through extensive qualitative and
quantitative experiments, we provide with a better comprehension of VAEs in
tasks such as high-resolution reconstruction, and representation learning in
the perspective of Fisher information and Shannon information. We further
propose a variant of VAEs, termed as Fisher auto-encoder (FAE), for practical
needs to balance Fisher information and Shannon information. Our experimental
results have demonstrated its promise in improving the reconstruction accuracy
and avoiding the non-informative latent code as occurred in previous works.",182
abs-1605.03122v1,"Kernel-Based Structural Equation Models for Topology Identification of
  Directed Networks",Machine Learning (Statistics),stat.ML,2016-05-10,5/10/16,"['Yanning Shen', 'Brian Baingana', 'Georgios B. Giannakis']",'Yanning Shen',"Structural equation models (SEMs) have been widely adopted for inference of
causal interactions in complex networks. Recent examples include unveiling
topologies of hidden causal networks over which processes such as spreading
diseases, or rumors propagate. The appeal of SEMs in these settings stems from
their simplicity and tractability, since they typically assume linear
dependencies among observable variables. Acknowledging the limitations inherent
to adopting linear models, the present paper advocates nonlinear SEMs, which
account for (possible) nonlinear dependencies among network nodes. The
advocated approach leverages kernels as a powerful encompassing framework for
nonlinear modeling, and an efficient estimator with affordable tradeoffs is put
forth. Interestingly, pursuit of the novel kernel-based approach yields a
convex regularized estimator that promotes edge sparsity, and is amenable to
proximal-splitting optimization methods. To this end, solvers with
complementary merits are developed by leveraging the alternating direction
method of multipliers, and proximal gradient iterations. Experiments conducted
on simulated data demonstrate that the novel approach outperforms linear SEMs
with respect to edge detection errors. Furthermore, tests on a real gene
expression dataset unveil interesting new edges that were not revealed by
linear SEMs, which could shed more light on regulatory behavior of human genes.",196
abs-1803.05796v2,Deep Architectures for Learning Context-dependent Ranking Functions,Machine Learning (Statistics),stat.ML,2018-03-15,12/6/18,"['Karlson Pfannschmidt', 'Pritha Gupta', 'Eyke Hüllermeier']",'Karlson Pfannschmidt',"Object ranking is an important problem in the realm of preference learning.
On the basis of training data in the form of a set of rankings of objects,
which are typically represented as feature vectors, the goal is to learn a
ranking function that predicts a linear order of any new set of objects.
Current approaches commonly focus on ranking by scoring, i.e., on learning an
underlying latent utility function that seeks to capture the inherent utility
of each object. These approaches, however, are not able to take possible
effects of context-dependence into account, where context-dependence means that
the utility or usefulness of an object may also depend on what other objects
are available as alternatives. In this paper, we formalize the problem of
context-dependent ranking and present two general approaches based on two
natural representations of context-dependent ranking functions. Both approaches
are instantiated by means of appropriate neural network architectures, which
are evaluated on suitable benchmark task.",158
abs-2305.13715v1,"Covariate balancing using the integral probability metric for causal
  inference",Machine Learning (Statistics),stat.ML,2023-05-23,5/23/23,"['Insung Kong', 'Yuha Park', 'Joonhyuk Jung', 'Kwonsang Lee', 'Yongdai Kim']",'Insung Kong',"Weighting methods in causal inference have been widely used to achieve a
desirable level of covariate balancing. However, the existing weighting methods
have desirable theoretical properties only when a certain model, either the
propensity score or outcome regression model, is correctly specified. In
addition, the corresponding estimators do not behave well for finite samples
due to large variance even when the model is correctly specified. In this
paper, we consider to use the integral probability metric (IPM), which is a
metric between two probability measures, for covariate balancing. Optimal
weights are determined so that weighted empirical distributions for the treated
and control groups have the smallest IPM value for a given set of
discriminators. We prove that the corresponding estimator can be consistent
without correctly specifying any model (neither the propensity score nor the
outcome regression model). In addition, we empirically show that our proposed
method outperforms existing weighting methods with large margins for finite
samples.",156
abs-2210.07612v2,"Monotonicity and Double Descent in Uncertainty Estimation with Gaussian
  Processes",Machine Learning (Statistics),stat.ML,2022-10-14,7/25/23,"['Liam Hodgkinson', 'Chris van der Heide', 'Fred Roosta', 'Michael W. Mahoney']",'Liam Hodgkinson',"Despite their importance for assessing reliability of predictions,
uncertainty quantification (UQ) measures for machine learning models have only
recently begun to be rigorously characterized. One prominent issue is the curse
of dimensionality: it is commonly believed that the marginal likelihood should
be reminiscent of cross-validation metrics and that both should deteriorate
with larger input dimensions. We prove that by tuning hyperparameters to
maximize marginal likelihood (the empirical Bayes procedure), the performance,
as measured by the marginal likelihood, improves monotonically} with the input
dimension. On the other hand, we prove that cross-validation metrics exhibit
qualitatively different behavior that is characteristic of double descent. Cold
posteriors, which have recently attracted interest due to their improved
performance in certain settings, appear to exacerbate these phenomena. We
verify empirically that our results hold for real data, beyond our considered
assumptions, and we explore consequences involving synthetic covariates.",143
abs-2009.14448v1,"Ask-n-Learn: Active Learning via Reliable Gradient Representations for
  Image Classification",Machine Learning (Statistics),stat.ML,2020-09-30,9/30/20,"['Bindya Venkatesh', 'Jayaraman J. Thiagarajan']",'Bindya Venkatesh',"Deep predictive models rely on human supervision in the form of labeled
training data. Obtaining large amounts of annotated training data can be
expensive and time consuming, and this becomes a critical bottleneck while
building such models in practice. In such scenarios, active learning (AL)
strategies are used to achieve faster convergence in terms of labeling efforts.
Existing active learning employ a variety of heuristics based on uncertainty
and diversity to select query samples. Despite their wide-spread use, in
practice, their performance is limited by a number of factors including
non-calibrated uncertainties, insufficient trade-off between data exploration
and exploitation, presence of confirmation bias etc. In order to address these
challenges, we propose Ask-n-Learn, an active learning approach based on
gradient embeddings obtained using the pesudo-labels estimated in each
iteration of the algorithm. More importantly, we advocate the use of prediction
calibration to obtain reliable gradient embeddings, and propose a data
augmentation strategy to alleviate the effects of confirmation bias during
pseudo-labeling. Through empirical studies on benchmark image classification
tasks (CIFAR-10, SVHN, Fashion-MNIST, MNIST), we demonstrate significant
improvements over state-of-the-art baselines, including the recently proposed
BADGE algorithm.",186
abs-1901.10289v2,"Sample Complexity Bounds for Recurrent Neural Networks with Application
  to Combinatorial Graph Problems",Machine Learning (Statistics),stat.ML,2019-01-29,11/19/19,"['Nil-Jana Akpinar', 'Bernhard Kratzwald', 'Stefan Feuerriegel']",'Nil-Jana Akpinar',"Learning to predict solutions to real-valued combinatorial graph problems
promises efficient approximations. As demonstrated based on the NP-hard edge
clique cover number, recurrent neural networks (RNNs) are particularly suited
for this task and can even outperform state-of-the-art heuristics. However, the
theoretical framework for estimating real-valued RNNs is understood only
poorly. As our primary contribution, this is the first work that upper bounds
the sample complexity for learning real-valued RNNs. While such derivations
have been made earlier for feed-forward and convolutional neural networks, our
work presents the first such attempt for recurrent neural networks. Given a
single-layer RNN with $a$ rectified linear units and input of length $b$, we
show that a population prediction error of $\varepsilon$ can be realized with
at most $\tilde{\mathcal{O}}(a^4b/\varepsilon^2)$ samples. We further derive
comparable results for multi-layer RNNs. Accordingly, a size-adaptive RNN fed
with graphs of at most $n$ vertices can be learned in
$\tilde{\mathcal{O}}(n^6/\varepsilon^2)$, i.e., with only a polynomial number
of samples. For combinatorial graph problems, this provides a theoretical
foundation that renders RNNs competitive.",170
abs-1812.01664v2,A Stable Cardinality Distance for Topological Classification,Machine Learning (Statistics),stat.ML,2018-12-04,11/8/19,"['Vasileios Maroulas', 'Cassie Putman Micucci', 'Adam Spannaus']",'Vasileios Maroulas',"This work incorporates topological features via persistence diagrams to
classify point cloud data arising from materials science. Persistence diagrams
are multisets summarizing the connectedness and holes of given data. A new
distance on the space of persistence diagrams generates relevant input features
for a classification algorithm for materials science data. This distance
measures the similarity of persistence diagrams using the cost of matching
points and a regularization term corresponding to cardinality differences
between diagrams. Establishing stability properties of this distance provides
theoretical justification for the use of the distance in comparisons of such
diagrams. The classification scheme succeeds in determining the crystal
structure of materials on noisy and sparse data retrieved from synthetic atom
probe tomography experiments.",117
abs-2002.03862v1,"Cross-modal variational inference for bijective signal-symbol
  translation",Machine Learning (Statistics),stat.ML,2020-02-10,2/10/20,"['Axel Chemla--Romeu-Santos', 'Stavros Ntalampiras', 'Philippe Esling', 'Goffredo Haus', 'Gérard Assayag']",'Axel Chemla--Romeu-Santos',"Extraction of symbolic information from signals is an active field of
research enabling numerous applications especially in the Musical Information
Retrieval domain. This complex task, that is also related to other topics such
as pitch extraction or instrument recognition, is a demanding subject that gave
birth to numerous approaches, mostly based on advanced signal processing-based
algorithms. However, these techniques are often non-generic, allowing the
extraction of definite physical properties of the signal (pitch, octave), but
not allowing arbitrary vocabularies or more general annotations. On top of
that, these techniques are one-sided, meaning that they can extract symbolic
data from an audio signal, but cannot perform the reverse process and make
symbol-to-signal generation. In this paper, we propose an bijective approach
for signal/symbol translation by turning this problem into a density estimation
task over signal and symbolic domains, considered both as related random
variables. We estimate this joint distribution with two different variational
auto-encoders, one for each domain, whose inner representations are forced to
match with an additive constraint, allowing both models to learn and generate
separately while allowing signal-to-symbol and symbol-to-signal inference. In
this article, we test our models on pitch, octave and dynamics symbols, which
comprise a fundamental step towards music transcription and label-constrained
audio generation. In addition to its versatility, this system is rather light
during training and generation while allowing several interesting creative uses
that we outline at the end of the article.",236
abs-2203.14893v1,"Probabilistic Spherical Discriminant Analysis: An Alternative to PLDA
  for length-normalized embeddings",Machine Learning (Statistics),stat.ML,2022-03-28,3/28/22,"['Niko Brümmer', 'Albert Swart', 'Ladislav Mošner', 'Anna Silnova', 'Oldřich Plchot', 'Themos Stafylakis', 'Lukáš Burget']",'Niko Brümmer',"In speaker recognition, where speech segments are mapped to embeddings on the
unit hypersphere, two scoring backends are commonly used, namely cosine scoring
or PLDA. Both have advantages and disadvantages, depending on the context.
Cosine scoring follows naturally from the spherical geometry, but for PLDA the
blessing is mixed -- length normalization Gaussianizes the between-speaker
distribution, but violates the assumption of a speaker-independent
within-speaker distribution. We propose PSDA, an analogue to PLDA that uses Von
Mises-Fisher distributions on the hypersphere for both within and between-class
distributions. We show how the self-conjugacy of this distribution gives
closed-form likelihood-ratio scores, making it a drop-in replacement for PLDA
at scoring time. All kinds of trials can be scored, including single-enroll and
multi-enroll verification, as well as more complex likelihood-ratios that could
be used in clustering and diarization. Learning is done via an EM-algorithm
with closed-form updates. We explain the model and present some first
experiments.",152
abs-1610.00960v4,"An Inexact Variable Metric Proximal Point Algorithm for Generic
  Quasi-Newton Acceleration",Machine Learning (Statistics),stat.ML,2016-10-04,1/29/19,"['Hongzhou Lin', 'Julien Mairal', 'Zaid Harchaoui']",'Hongzhou Lin',"We propose an inexact variable-metric proximal point algorithm to accelerate
gradient-based optimization algorithms. The proposed scheme, called QNing can
be notably applied to incremental first-order methods such as the stochastic
variance-reduced gradient descent algorithm (SVRG) and other randomized
incremental optimization algorithms. QNing is also compatible with composite
objectives, meaning that it has the ability to provide exactly sparse solutions
when the objective involves a sparsity-inducing regularization. When combined
with limited-memory BFGS rules, QNing is particularly effective to solve
high-dimensional optimization problems, while enjoying a worst-case linear
convergence rate for strongly convex problems. We present experimental results
where QNing gives significant improvements over competing methods for training
machine learning methods on large samples and in high dimensions.",116
abs-2010.14324v1,"Probabilistic learning on manifolds constrained by nonlinear partial
  differential equations for small datasets",Machine Learning (Statistics),stat.ML,2020-10-27,10/27/20,"['Christian Soize', 'Roger Ghanem']",'Christian Soize',"A novel extension of the Probabilistic Learning on Manifolds (PLoM) is
presented. It makes it possible to synthesize solutions to a wide range of
nonlinear stochastic boundary value problems described by partial differential
equations (PDEs) for which a stochastic computational model (SCM) is available
and depends on a vector-valued random control parameter. The cost of a single
numerical evaluation of this SCM is assumed to be such that only a limited
number of points can be computed for constructing the training dataset (small
data). Each point of the training dataset is made up realizations from a
vector-valued stochastic process (the stochastic solution) and the associated
random control parameter on which it depends. The presented PLoM constrained by
PDE allows for generating a large number of learned realizations of the
stochastic process and its corresponding random control parameter. These
learned realizations are generated so as to minimize the vector-valued random
residual of the PDE in the mean-square sense. Appropriate novel methods are
developed to solve this challenging problem. Three applications are presented.
The first one is a simple uncertain nonlinear dynamical system with a
nonstationary stochastic excitation. The second one concerns the 2D nonlinear
unsteady Navier-Stokes equations for incompressible flows in which the Reynolds
number is the random control parameter. The last one deals with the nonlinear
dynamics of a 3D elastic structure with uncertainties. The results obtained
make it possible to validate the PLoM constrained by stochastic PDE but also
provide further validation of the PLoM without constraint.",248
abs-2011.14269v4,Generalization and Memorization: The Bias Potential Model,Machine Learning (Statistics),stat.ML,2020-11-29,3/2/21,"['Hongkang Yang', 'Weinan E']",'Hongkang Yang',"Models for learning probability distributions such as generative models and
density estimators behave quite differently from models for learning functions.
One example is found in the memorization phenomenon, namely the ultimate
convergence to the empirical distribution, that occurs in generative
adversarial networks (GANs). For this reason, the issue of generalization is
more subtle than that for supervised learning. For the bias potential model, we
show that dimension-independent generalization accuracy is achievable if early
stopping is adopted, despite that in the long term, the model either memorizes
the samples or diverges.",90
abs-1809.02596v1,VOS: a Method for Variational Oversampling of Imbalanced Data,Machine Learning (Statistics),stat.ML,2018-09-07,9/7/18,"['Val Andrei Fajardo', 'David Findlay', 'Roshanak Houmanfar', 'Charu Jaiswal', 'Jiaxi Liang', 'Honglei Xie']",'Val Andrei Fajardo',"Class imbalanced datasets are common in real-world applications that range
from credit card fraud detection to rare disease diagnostics. Several popular
classification algorithms assume that classes are approximately balanced, and
hence build the accompanying objective function to maximize an overall accuracy
rate. In these situations, optimizing the overall accuracy will lead to highly
skewed predictions towards the majority class. Moreover, the negative business
impact resulting from false positives (positive samples incorrectly classified
as negative) can be detrimental. Many methods have been proposed to address the
class imbalance problem, including methods such as over-sampling,
under-sampling and cost-sensitive methods. In this paper, we consider the
over-sampling method, where the aim is to augment the original dataset with
synthetically created observations of the minority classes. In particular,
inspired by the recent advances in generative modelling techniques (e.g.,
Variational Inference and Generative Adversarial Networks), we introduce a new
oversampling technique based on variational autoencoders. Our experiments show
that the new method is superior in augmenting datasets for downstream
classification tasks when compared to traditional oversampling methods.",172
