id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2408.10193v2,"Area under the ROC Curve has the Most Consistent Evaluation for Binary
  Classification",Machine Learning (Statistics),stat.ML,2024-08-19,11/17/24,['Jing Li'],'Jing Li',"The proper use of model evaluation metrics is important for model evaluation
and model selection in binary classification tasks. This study investigates how
consistent different metrics are at evaluating models across data of different
prevalence while the relationships between different variables and the sample
size are kept constant. Analyzing 156 data scenarios, 18 model evaluation
metrics and five commonly used machine learning models as well as a naive
random guess model, I find that evaluation metrics that are less influenced by
prevalence offer more consistent evaluation of individual models and more
consistent ranking of a set of models. In particular, Area Under the ROC Curve
(AUC) which takes all decision thresholds into account when evaluating models
has the smallest variance in evaluating individual models and smallest variance
in ranking of a set of models. A close threshold analysis using all possible
thresholds for all metrics further supports the hypothesis that considering all
decision thresholds helps reduce the variance in model evaluation with respect
to prevalence change in data. The results have significant implications for
model evaluation and model selection in binary classification tasks.",183
abs-2402.05330v2,"Classification under Nuisance Parameters and Generalized Label Shift in
  Likelihood-Free Inference",Machine Learning (Statistics),stat.ML,2024-02-08,7/1/24,"['Luca Masserano', 'Alex Shen', 'Michele Doro', 'Tommaso Dorigo', 'Rafael Izbicki', 'Ann B. Lee']",'Luca Masserano',"An open scientific challenge is how to classify events with reliable measures
of uncertainty, when we have a mechanistic model of the data-generating process
but the distribution over both labels and latent nuisance parameters is
different between train and target data. We refer to this type of
distributional shift as generalized label shift (GLS). Direct classification
using observed data $\mathbf{X}$ as covariates leads to biased predictions and
invalid uncertainty estimates of labels $Y$. We overcome these biases by
proposing a new method for robust uncertainty quantification that casts
classification as a hypothesis testing problem under nuisance parameters. The
key idea is to estimate the classifier's receiver operating characteristic
(ROC) across the entire nuisance parameter space, which allows us to devise
cutoffs that are invariant under GLS. Our method effectively endows a
pre-trained classifier with domain adaptation capabilities and returns valid
prediction sets while maintaining high power. We demonstrate its performance on
two challenging scientific problems in biology and astroparticle physics with
data from realistic mechanistic models.",166
abs-2303.17109v2,"Efficient Sampling of Stochastic Differential Equations with Positive
  Semi-Definite Models",Machine Learning (Statistics),stat.ML,2023-03-30,5/24/23,"['Anant Raj', 'Umut Şimşekli', 'Alessandro Rudi']",'Anant Raj',"This paper deals with the problem of efficient sampling from a stochastic
differential equation, given the drift function and the diffusion matrix. The
proposed approach leverages a recent model for probabilities \cite{rudi2021psd}
(the positive semi-definite -- PSD model) from which it is possible to obtain
independent and identically distributed (i.i.d.) samples at precision
$\varepsilon$ with a cost that is $m^2 d \log(1/\varepsilon)$ where $m$ is the
dimension of the model, $d$ the dimension of the space. The proposed approach
consists in: first, computing the PSD model that satisfies the Fokker-Planck
equation (or its fractional variant) associated with the SDE, up to error
$\varepsilon$, and then sampling from the resulting PSD model. Assuming some
regularity of the Fokker-Planck solution (i.e. $\beta$-times differentiability
plus some geometric condition on its zeros) We obtain an algorithm that: (a) in
the preparatory phase obtains a PSD model with L2 distance $\varepsilon$ from
the solution of the equation, with a model of dimension $m =
\varepsilon^{-(d+1)/(\beta-2s)} (\log(1/\varepsilon))^{d+1}$ where $1/2\leq
s\leq1$ is the fractional power to the Laplacian, and total computational
complexity of $O(m^{3.5} \log(1/\varepsilon))$ and then (b) for Fokker-Planck
equation, it is able to produce i.i.d.\ samples with error $\varepsilon$ in
Wasserstein-1 distance, with a cost that is $O(d \varepsilon^{-2(d+1)/\beta-2}
\log(1/\varepsilon)^{2d+3})$ per sample. This means that, if the probability
associated with the SDE is somewhat regular, i.e. $\beta \geq 4d+2$, then the
algorithm requires $O(\varepsilon^{-0.88} \log(1/\varepsilon)^{4.5d})$ in the
preparatory phase, and $O(\varepsilon^{-1/2}\log(1/\varepsilon)^{2d+2})$ for
each sample. Our results suggest that as the true solution gets smoother, we
can circumvent the curse of dimensionality without requiring any sort of
convexity.",262
abs-2305.19694v2,"Hypothesis Transfer Learning with Surrogate Classification Losses:
  Generalization Bounds through Algorithmic Stability",Machine Learning (Statistics),stat.ML,2023-05-31,7/14/23,"['Anass Aghbalou', 'Guillaume Staerman']",'Anass Aghbalou',"Hypothesis transfer learning (HTL) contrasts domain adaptation by allowing
for a previous task leverage, named the source, into a new one, the target,
without requiring access to the source data. Indeed, HTL relies only on a
hypothesis learnt from such source data, relieving the hurdle of expansive data
storage and providing great practical benefits. Hence, HTL is highly beneficial
for real-world applications relying on big data. The analysis of such a method
from a theoretical perspective faces multiple challenges, particularly in
classification tasks. This paper deals with this problem by studying the
learning theory of HTL through algorithmic stability, an attractive theoretical
framework for machine learning algorithms analysis. In particular, we are
interested in the statistical behaviour of the regularized empirical risk
minimizers in the case of binary classification. Our stability analysis
provides learning guarantees under mild assumptions. Consequently, we derive
several complexity-free generalization bounds for essential statistical
quantities like the training error, the excess risk and cross-validation
estimates. These refined bounds allow understanding the benefits of transfer
learning and comparing the behaviour of standard losses in different scenarios,
leading to valuable insights for practitioners.",185
abs-2412.19727v1,"Learning to Forget: Bayesian Time Series Forecasting using Recurrent
  Sparse Spectrum Signature Gaussian Processes",Machine Learning (Statistics),stat.ML,2024-12-27,12/27/24,"['Csaba Tóth', 'Masaki Adachi', 'Michael A. Osborne', 'Harald Oberhauser']",'Csaba Tóth',"The signature kernel is a kernel between time series of arbitrary length and
comes with strong theoretical guarantees from stochastic analysis. It has found
applications in machine learning such as covariance functions for Gaussian
processes. A strength of the underlying signature features is that they provide
a structured global description of a time series. However, this property can
quickly become a curse when local information is essential and forgetting is
required; so far this has only been addressed with ad-hoc methods such as
slicing the time series into subsegments. To overcome this, we propose a
principled, data-driven approach by introducing a novel forgetting mechanism
for signatures. This allows the model to dynamically adapt its context length
to focus on more recent information. To achieve this, we revisit the recently
introduced Random Fourier Signature Features, and develop Random Fourier
Decayed Signature Features (RFDSF) with Gaussian processes (GPs). This results
in a Bayesian time series forecasting algorithm with variational inference,
that offers a scalable probabilistic algorithm that processes and transforms a
time series into a joint predictive distribution over time steps in one pass
using recurrence. For example, processing a sequence of length $10^4$ steps in
$\approx 10^{-2}$ seconds and in $< 1\text{GB}$ of GPU memory. We demonstrate
that it outperforms other GP-based alternatives and competes with
state-of-the-art probabilistic time series forecasting algorithms.",221
abs-2310.17386v1,A Challenge in Reweighting Data with Bilevel Optimization,Machine Learning (Statistics),stat.ML,2023-10-26,10/26/23,"['Anastasia Ivanova', 'Pierre Ablin']",'Anastasia Ivanova',"In many scenarios, one uses a large training set to train a model with the
goal of performing well on a smaller testing set with a different distribution.
Learning a weight for each data point of the training set is an appealing
solution, as it ideally allows one to automatically learn the importance of
each training point for generalization on the testing set. This task is usually
formalized as a bilevel optimization problem. Classical bilevel solvers are
based on a warm-start strategy where both the parameters of the models and the
data weights are learned at the same time. We show that this joint dynamic may
lead to sub-optimal solutions, for which the final data weights are very
sparse. This finding illustrates the difficulty of data reweighting and offers
a clue as to why this method is rarely used in practice.",141
abs-2311.00674v1,"Recovering Linear Causal Models with Latent Variables via Cholesky
  Factorization of Covariance Matrix",Machine Learning (Statistics),stat.ML,2023-11-01,11/1/23,"['Yunfeng Cai', 'Xu Li', 'Minging Sun', 'Ping Li']",'Yunfeng Cai',"Discovering the causal relationship via recovering the directed acyclic graph
(DAG) structure from the observed data is a well-known challenging
combinatorial problem. When there are latent variables, the problem becomes
even more difficult. In this paper, we first propose a DAG structure recovering
algorithm, which is based on the Cholesky factorization of the covariance
matrix of the observed data. The algorithm is fast and easy to implement and
has theoretical grantees for exact recovery. On synthetic and real-world
datasets, the algorithm is significantly faster than previous methods and
achieves the state-of-the-art performance. Furthermore, under the equal error
variances assumption, we incorporate an optimization procedure into the
Cholesky factorization based algorithm to handle the DAG recovering problem
with latent variables. Numerical simulations show that the modified ""Cholesky +
optimization"" algorithm is able to recover the ground truth graph in most cases
and outperforms existing algorithms.",144
abs-2303.05660v3,"Towards better traffic volume estimation: Jointly addressing the
  underdetermination and nonequilibrium problems with correlation-adaptive GNNs",Machine Learning (Statistics),stat.ML,2023-03-10,10/28/23,"['Tong Nie', 'Guoyang Qin', 'Yunpeng Wang', 'Jian Sun']",'Tong Nie',"Traffic volume is an indispensable ingredient to provide fine-grained
information for traffic management and control. However, due to limited
deployment of traffic sensors, obtaining full-scale volume information is far
from easy. Existing works on this topic primarily focus on improving the
overall estimation accuracy of a particular method and ignore the underlying
challenges of volume estimation, thereby having inferior performances on some
critical tasks. This paper studies two key problems with regard to traffic
volume estimation: (1) underdetermined traffic flows caused by undetected
movements, and (2) non-equilibrium traffic flows arise from congestion
propagation. Here we demonstrate a graph-based deep learning method that can
offer a data-driven, model-free and correlation adaptive approach to tackle the
above issues and perform accurate network-wide traffic volume estimation.
Particularly, in order to quantify the dynamic and nonlinear relationships
between traffic speed and volume for the estimation of underdetermined flows, a
speed patternadaptive adjacent matrix based on graph attention is developed and
integrated into the graph convolution process, to capture non-local
correlations between sensors. To measure the impacts of non-equilibrium flows,
a temporal masked and clipped attention combined with a gated temporal
convolution layer is customized to capture time-asynchronous correlations
between upstream and downstream sensors. We then evaluate our model on a
real-world highway traffic volume dataset and compare it with several benchmark
models. It is demonstrated that the proposed model achieves high estimation
accuracy even under 20% sensor coverage rate and outperforms other baselines
significantly, especially on underdetermined and non-equilibrium flow
locations. Furthermore, comprehensive quantitative model analysis are also
carried out to justify the model designs.",261
abs-2302.12426v3,Statistical Analysis of Karcher Means for Random Restricted PSD Matrices,Machine Learning (Statistics),stat.ML,2023-02-24,3/21/23,"['Hengchao Chen', 'Xiang Li', 'Qiang Sun']",'Hengchao Chen',"Non-asymptotic statistical analysis is often missing for modern
geometry-aware machine learning algorithms due to the possibly intricate
non-linear manifold structure. This paper studies an intrinsic mean model on
the manifold of restricted positive semi-definite matrices and provides a
non-asymptotic statistical analysis of the Karcher mean. We also consider a
general extrinsic signal-plus-noise model, under which a deterministic error
bound of the Karcher mean is provided. As an application, we show that the
distributed principal component analysis algorithm, LRC-dPCA, achieves the same
performance as the full sample PCA algorithm. Numerical experiments lend strong
support to our theories.",96
abs-2303.03027v3,"Critical Points and Convergence Analysis of Generative Deep Linear
  Networks Trained with Bures-Wasserstein Loss",Machine Learning (Statistics),stat.ML,2023-03-06,7/13/23,"['Pierre Bréchet', 'Katerina Papagiannouli', 'Jing An', 'Guido Montúfar']",'Pierre Bréchet',"We consider a deep matrix factorization model of covariance matrices trained
with the Bures-Wasserstein distance. While recent works have made advances in
the study of the optimization problem for overparametrized low-rank matrix
approximation, much emphasis has been placed on discriminative settings and the
square loss. In contrast, our model considers another type of loss and connects
with the generative setting. We characterize the critical points and minimizers
of the Bures-Wasserstein distance over the space of rank-bounded matrices. The
Hessian of this loss at low-rank matrices can theoretically blow up, which
creates challenges to analyze convergence of gradient optimization methods. We
establish convergence results for gradient flow using a smooth perturbative
version of the loss as well as convergence results for finite step size
gradient descent under certain assumptions on the initial weights.",132
abs-2402.07341v2,"Noise-Adaptive Confidence Sets for Linear Bandits and Application to
  Bayesian Optimization",Machine Learning (Statistics),stat.ML,2024-02-12,6/8/24,"['Kwang-Sung Jun', 'Jungtaek Kim']",'Kwang-Sung Jun',"Adapting to a priori unknown noise level is a very important but challenging
problem in sequential decision-making as efficient exploration typically
requires knowledge of the noise level, which is often loosely specified. We
report significant progress in addressing this issue for linear bandits in two
respects. First, we propose a novel confidence set that is `semi-adaptive' to
the unknown sub-Gaussian parameter $\sigma_*^2$ in the sense that the
(normalized) confidence width scales with $\sqrt{d\sigma_*^2 + \sigma_0^2}$
where $d$ is the dimension and $\sigma_0^2$ is the specified sub-Gaussian
parameter (known) that can be much larger than $\sigma_*^2$. This is a
significant improvement over $\sqrt{d\sigma_0^2}$ of the standard confidence
set of Abbasi-Yadkori et al. (2011), especially when $d$ is large or
$\sigma_*^2=0$. We show that this leads to an improved regret bound in linear
bandits. Second, for bounded rewards, we propose a novel variance-adaptive
confidence set that has much improved numerical performance upon prior art. We
then apply this confidence set to develop, as we claim, the first practical
variance-adaptive linear bandit algorithm via an optimistic approach, which is
enabled by our novel regret analysis technique. Both of our confidence sets
rely critically on `regret equality' from online learning. Our empirical
evaluation in diverse Bayesian optimization tasks shows that our proposed
algorithms demonstrate better or comparable performance compared to existing
methods.",218
abs-2411.04243v1,ION-C: Integration of Overlapping Networks via Constraints,Machine Learning (Statistics),stat.ML,2024-11-06,11/6/24,"['Praveen Nair', 'Payal Bhandari', 'Mohammadsajad Abavisani', 'Sergey Plis', 'David Danks']",'Praveen Nair',"In many causal learning problems, variables of interest are often not all
measured over the same observations, but are instead distributed across
multiple datasets with overlapping variables. Tillman et al. (2008) presented
the first algorithm for enumerating the minimal equivalence class of
ground-truth DAGs consistent with all input graphs by exploiting local
independence relations, called ION. In this paper, this problem is formulated
as a more computationally efficient answer set programming (ASP) problem, which
we call ION-C, and solved with the ASP system clingo. The ION-C algorithm was
run on random synthetic graphs with varying sizes, densities, and degrees of
overlap between subgraphs, with overlap having the largest impact on runtime,
number of solution graphs, and agreement within the output set. To validate
ION-C on real-world data, we ran the algorithm on overlapping graphs learned
from data from two successive iterations of the European Social Survey (ESS),
using a procedure for conducting joint independence tests to prevent
inconsistencies in the input.",161
abs-2305.15208v2,"Generalized Bayesian Inference for Scientific Simulators via Amortized
  Cost Estimation",Machine Learning (Statistics),stat.ML,2023-05-24,11/2/23,"['Richard Gao', 'Michael Deistler', 'Jakob H. Macke']",'Richard Gao',"Simulation-based inference (SBI) enables amortized Bayesian inference for
simulators with implicit likelihoods. But when we are primarily interested in
the quality of predictive simulations, or when the model cannot exactly
reproduce the observed data (i.e., is misspecified), targeting the Bayesian
posterior may be overly restrictive. Generalized Bayesian Inference (GBI) aims
to robustify inference for (misspecified) simulator models, replacing the
likelihood-function with a cost function that evaluates the goodness of
parameters relative to data. However, GBI methods generally require running
multiple simulations to estimate the cost function at each parameter value
during inference, making the approach computationally infeasible for even
moderately complex simulators. Here, we propose amortized cost estimation (ACE)
for GBI to address this challenge: We train a neural network to approximate the
cost function, which we define as the expected distance between simulations
produced by a parameter and observed data. The trained network can then be used
with MCMC to infer GBI posteriors for any observation without running
additional simulations. We show that, on several benchmark tasks, ACE
accurately predicts cost and provides predictive simulations that are closer to
synthetic observations than other SBI methods, especially for misspecified
simulators. Finally, we apply ACE to infer parameters of the Hodgkin-Huxley
model given real intracellular recordings from the Allen Cell Types Database.
ACE identifies better data-matching parameters while being an order of
magnitude more simulation-efficient than a standard SBI method. In summary, ACE
combines the strengths of SBI methods and GBI to perform robust and
simulation-amortized inference for scientific simulators.",249
abs-2305.05963v1,"Fair principal component analysis (PCA): minorization-maximization
  algorithms for Fair PCA, Fair Robust PCA and Fair Sparse PCA",Machine Learning (Statistics),stat.ML,2023-05-10,5/10/23,"['Prabhu Babu', 'Petre Stoica']",'Prabhu Babu',"In this paper we propose a new iterative algorithm to solve the fair PCA
(FPCA) problem. We start with the max-min fair PCA formulation originally
proposed in [1] and derive a simple and efficient iterative algorithm which is
based on the minorization-maximization (MM) approach. The proposed algorithm
relies on the relaxation of a semi-orthogonality constraint which is proved to
be tight at every iteration of the algorithm. The vanilla version of the
proposed algorithm requires solving a semi-definite program (SDP) at every
iteration, which can be further simplified to a quadratic program by
formulating the dual of the surrogate maximization problem. We also propose two
important reformulations of the fair PCA problem: a) fair robust PCA -- which
can handle outliers in the data, and b) fair sparse PCA -- which can enforce
sparsity on the estimated fair principal components. The proposed algorithms
are computationally efficient and monotonically increase their respective
design objectives at every iteration. An added feature of the proposed
algorithms is that they do not require the selection of any hyperparameter
(except for the fair sparse PCA case where a penalty parameter that controls
the sparsity has to be chosen by the user). We numerically compare the
performance of the proposed methods with two of the state-of-the-art approaches
on synthetic data sets and a real-life data set.",220
abs-2405.16594v1,Training-Conditional Coverage Bounds under Covariate Shift,Machine Learning (Statistics),stat.ML,2024-05-26,5/26/24,"['Mehrdad Pournaderi', 'Yu Xiang']",'Mehrdad Pournaderi',"Training-conditional coverage guarantees in conformal prediction concern the
concentration of the error distribution, conditional on the training data,
below some nominal level. The conformal prediction methodology has recently
been generalized to the covariate shift setting, namely, the covariate
distribution changes between the training and test data. In this paper, we
study the training-conditional coverage properties of a range of conformal
prediction methods under covariate shift via a weighted version of the
Dvoretzky-Kiefer-Wolfowitz (DKW) inequality tailored for distribution change.
The result for the split conformal method is almost assumption-free, while the
results for the full conformal and jackknife+ methods rely on strong
assumptions including the uniform stability of the training algorithm.",110
abs-2402.15718v1,A Duality Analysis of Kernel Ridge Regression in the Noiseless Regime,Machine Learning (Statistics),stat.ML,2024-02-24,2/24/24,"['Jihao Long', 'Xiaojun Peng', 'Lei Wu']",'Jihao Long',"In this paper, we conduct a comprehensive analysis of generalization
properties of Kernel Ridge Regression (KRR) in the noiseless regime, a scenario
crucial to scientific computing, where data are often generated via computer
simulations. We prove that KRR can attain the minimax optimal rate, which
depends on both the eigenvalue decay of the associated kernel and the relative
smoothness of target functions. Particularly, when the eigenvalue decays
exponentially fast, KRR achieves the spectral accuracy, i.e., a convergence
rate faster than any polynomial. Moreover, the numerical experiments well
corroborate our theoretical findings. Our proof leverages a novel extension of
the duality framework introduced by Chen et al. (2023), which could be useful
in analyzing kernel-based methods beyond the scope of this work.",121
abs-2406.16971v1,Flexible Tails for Normalizing Flows,Machine Learning (Statistics),stat.ML,2024-06-22,6/22/24,"['Tennessee Hickling', 'Dennis Prangle']",'Tennessee Hickling',"Normalizing flows are a flexible class of probability distributions,
expressed as transformations of a simple base distribution. A limitation of
standard normalizing flows is representing distributions with heavy tails,
which arise in applications to both density estimation and variational
inference. A popular current solution to this problem is to use a heavy tailed
base distribution. Examples include the tail adaptive flow (TAF) methods of
Laszkiewicz et al (2022). We argue this can lead to poor performance due to the
difficulty of optimising neural networks, such as normalizing flows, under
heavy tailed input. This problem is demonstrated in our paper. We propose an
alternative: use a Gaussian base distribution and a final transformation layer
which can produce heavy tails. We call this approach tail transform flow (TTF).
Experimental results show this approach outperforms current methods, especially
when the target distribution has large dimension or tail weight.",145
abs-2409.11327v1,Learning Unstable Continuous-Time Stochastic Linear Control Systems,Machine Learning (Statistics),stat.ML,2024-09-17,9/17/24,"['Reza Sadeghi Hafshejani', 'Mohamad Kazem Shirani Fradonbeh']",'Reza Sadeghi Hafshejani',"We study the problem of system identification for stochastic continuous-time
dynamics, based on a single finite-length state trajectory. We present a method
for estimating the possibly unstable open-loop matrix by employing properly
randomized control inputs. Then, we establish theoretical performance
guarantees showing that the estimation error decays with trajectory length, a
measure of excitability, and the signal-to-noise ratio, while it grows with
dimension. Numerical illustrations that showcase the rates of learning the
dynamics, will be provided as well. To perform the theoretical analysis, we
develop new technical tools that are of independent interest. That includes
non-asymptotic stochastic bounds for highly non-stationary martingales and
generalized laws of iterated logarithms, among others.",110
abs-2406.02769v1,"Precise asymptotics of reweighted least-squares algorithms for linear
  diagonal networks",Machine Learning (Statistics),stat.ML,2024-06-04,6/4/24,"['Chiraag Kaushik', 'Justin Romberg', 'Vidya Muthukumar']",'Chiraag Kaushik',"The classical iteratively reweighted least-squares (IRLS) algorithm aims to
recover an unknown signal from linear measurements by performing a sequence of
weighted least squares problems, where the weights are recursively updated at
each step. Varieties of this algorithm have been shown to achieve favorable
empirical performance and theoretical guarantees for sparse recovery and
$\ell_p$-norm minimization. Recently, some preliminary connections have also
been made between IRLS and certain types of non-convex linear neural network
architectures that are observed to exploit low-dimensional structure in
high-dimensional linear models. In this work, we provide a unified asymptotic
analysis for a family of algorithms that encompasses IRLS, the recently
proposed lin-RFM algorithm (which was motivated by feature learning in neural
networks), and the alternating minimization algorithm on linear diagonal neural
networks. Our analysis operates in a ""batched"" setting with i.i.d. Gaussian
covariates and shows that, with appropriately chosen reweighting policy, the
algorithm can achieve favorable performance in only a handful of iterations. We
also extend our results to the case of group-sparse recovery and show that
leveraging this structure in the reweighting scheme provably improves test
error compared to coordinate-wise reweighting.",186
abs-2305.12149v1,Normalizing flow sampling with Langevin dynamics in the latent space,Machine Learning (Statistics),stat.ML,2023-05-20,5/20/23,"['Florentin Coeurdoux', 'Nicolas Dobigeon', 'Pierre Chainais']",'Florentin Coeurdoux',"Normalizing flows (NF) use a continuous generator to map a simple latent
(e.g. Gaussian) distribution, towards an empirical target distribution
associated with a training data set. Once trained by minimizing a variational
objective, the learnt map provides an approximate generative model of the
target distribution. Since standard NF implement differentiable maps, they may
suffer from pathological behaviors when targeting complex distributions. For
instance, such problems may appear for distributions on multi-component
topologies or characterized by multiple modes with high probability regions
separated by very unlikely areas. A typical symptom is the explosion of the
Jacobian norm of the transformation in very low probability areas. This paper
proposes to overcome this issue thanks to a new Markov chain Monte Carlo
algorithm to sample from the target distribution in the latent domain before
transporting it back to the target domain. The approach relies on a Metropolis
adjusted Langevin algorithm (MALA) whose dynamics explicitly exploits the
Jacobian of the transformation. Contrary to alternative approaches, the
proposed strategy preserves the tractability of the likelihood and it does not
require a specific training. Notably, it can be straightforwardly used with any
pre-trained NF network, regardless of the architecture. Experiments conducted
on synthetic and high-dimensional real data sets illustrate the efficiency of
the method.",208
abs-2402.04692v1,"From explained variance of correlated components to PCA without
  orthogonality constraints",Machine Learning (Statistics),stat.ML,2024-02-07,2/7/24,"['Marie Chavent', 'Guy Chavent']",'Marie Chavent',"Block Principal Component Analysis (Block PCA) of a data matrix A, where
loadings Z are determined by maximization of AZ 2 over unit norm orthogonal
loadings, is difficult to use for the design of sparse PCA by 1 regularization,
due to the difficulty of taking care of both the orthogonality constraint on
loadings and the non differentiable 1 penalty. Our objective in this paper is
to relax the orthogonality constraint on loadings by introducing new objective
functions expvar(Y) which measure the part of the variance of the data matrix A
explained by correlated components Y = AZ. So we propose first a comprehensive
study of mathematical and numerical properties of expvar(Y) for two existing
definitions Zou et al. [2006], Shen and Huang [2008] and four new definitions.
Then we show that only two of these explained variance are fit to use as
objective function in block PCA formulations for A rid of orthogonality
constraints.",154
abs-2409.10972v1,"Towards Gaussian Process for operator learning: an uncertainty aware
  resolution independent operator learning algorithm for computational
  mechanics",Machine Learning (Statistics),stat.ML,2024-09-17,9/17/24,"['Sawan Kumar', 'Rajdip Nayek', 'Souvik Chakraborty']",'Sawan Kumar',"The growing demand for accurate, efficient, and scalable solutions in
computational mechanics highlights the need for advanced operator learning
algorithms that can efficiently handle large datasets while providing reliable
uncertainty quantification. This paper introduces a novel Gaussian Process (GP)
based neural operator for solving parametric differential equations. The
approach proposed leverages the expressive capability of deterministic neural
operators and the uncertainty awareness of conventional GP. In particular, we
propose a ``neural operator-embedded kernel'' wherein the GP kernel is
formulated in the latent space learned using a neural operator. Further, we
exploit a stochastic dual descent (SDD) algorithm for simultaneously training
the neural operator parameters and the GP hyperparameters. Our approach
addresses the (a) resolution dependence and (b) cubic complexity of traditional
GP models, allowing for input-resolution independence and scalability in
high-dimensional and non-linear parametric systems, such as those encountered
in computational mechanics. We apply our method to a range of non-linear
parametric partial differential equations (PDEs) and demonstrate its
superiority in both computational efficiency and accuracy compared to standard
GP models and wavelet neural operators. Our experimental results highlight the
efficacy of this framework in solving complex PDEs while maintaining robustness
in uncertainty estimation, positioning it as a scalable and reliable
operator-learning algorithm for computational mechanics.",206
abs-2303.06993v1,Actor-Critic learning for mean-field control in continuous time,Machine Learning (Statistics),stat.ML,2023-03-13,3/13/23,"['Noufel Frikha', 'Maximilien Germain', 'Mathieu Laurière', 'Huyên Pham', 'Xuanye Song']",'Noufel Frikha',"We study policy gradient for mean-field control in continuous time in a
reinforcement learning setting. By considering randomised policies with entropy
regularisation, we derive a gradient expectation representation of the value
function, which is amenable to actor-critic type algorithms, where the value
functions and the policies are learnt alternately based on observation samples
of the state and model-free estimation of the population state distribution,
either by offline or online learning. In the linear-quadratic mean-field
framework, we obtain an exact parametrisation of the actor and critic functions
defined on the Wasserstein space. Finally, we illustrate the results of our
algorithms with some numerical experiments on concrete examples.",106
abs-2310.11340v1,Contextualized Machine Learning,Machine Learning (Statistics),stat.ML,2023-10-17,10/17/23,"['Benjamin Lengerich', 'Caleb N. Ellington', 'Andrea Rubbi', 'Manolis Kellis', 'Eric P. Xing']",'Benjamin Lengerich',"We examine Contextualized Machine Learning (ML), a paradigm for learning
heterogeneous and context-dependent effects. Contextualized ML estimates
heterogeneous functions by applying deep learning to the meta-relationship
between contextual information and context-specific parametric models. This is
a form of varying-coefficient modeling that unifies existing frameworks
including cluster analysis and cohort modeling by introducing two reusable
concepts: a context encoder which translates sample context into model
parameters, and sample-specific model which operates on sample predictors. We
review the process of developing contextualized models, nonparametric inference
from contextualized models, and identifiability conditions of contextualized
models. Finally, we present the open-source PyTorch package ContextualizedML.",100
abs-2402.04922v2,Voronoi Candidates for Bayesian Optimization,Machine Learning (Statistics),stat.ML,2024-02-07,12/6/24,"['Nathan Wycoff', 'John W. Smith', 'Annie S. Booth', 'Robert B. Gramacy']",'Nathan Wycoff',"Bayesian optimization (BO) offers an elegant approach for efficiently
optimizing black-box functions. However, acquisition criteria demand their own
challenging inner-optimization, which can induce significant overhead. Many
practical BO methods, particularly in high dimension, eschew a formal,
continuous optimization of the acquisition function and instead search
discretely over a finite set of space-filling candidates. Here, we propose to
use candidates which lie on the boundary of the Voronoi tessellation of the
current design points, so they are equidistant to two or more of them. We
discuss strategies for efficient implementation by directly sampling the
Voronoi boundary without explicitly generating the tessellation, thus
accommodating large designs in high dimension. On a battery of test problems
optimized via Gaussian processes with expected improvement, our proposed
approach significantly improves the execution time of a multi-start continuous
search without a loss in accuracy.",138
abs-2412.09164v1,"$(ε, δ)$-Differentially Private Partial Least Squares
  Regression",Machine Learning (Statistics),stat.ML,2024-12-12,12/12/24,"['Ramin Nikzad-Langerodi', 'Mohit Kumar', 'Du Nguyen Duy', 'Mahtab Alghasi']",'Ramin Nikzad-Langerodi',"As data-privacy requirements are becoming increasingly stringent and
statistical models based on sensitive data are being deployed and used more
routinely, protecting data-privacy becomes pivotal. Partial Least Squares (PLS)
regression is the premier tool for building such models in analytical
chemistry, yet it does not inherently provide privacy guarantees, leaving
sensitive (training) data vulnerable to privacy attacks. To address this gap,
we propose an $(\epsilon, \delta)$-differentially private PLS (edPLS)
algorithm, which integrates well-studied and theoretically motivated Gaussian
noise-adding mechanisms into the PLS algorithm to ensure the privacy of the
data underlying the model. Our approach involves adding carefully calibrated
Gaussian noise to the outputs of four key functions in the PLS algorithm: the
weights, scores, $X$-loadings, and $Y$-loadings. The noise variance is
determined based on the global sensitivity of each function, ensuring that the
privacy loss is controlled according to the $(\epsilon, \delta)$-differential
privacy framework. Specifically, we derive the sensitivity bounds for each
function and use these bounds to calibrate the noise added to the model
components. Experimental results demonstrate that edPLS effectively renders
privacy attacks, aimed at recovering unique sources of variability in the
training data, ineffective. Application of edPLS to the NIR corn benchmark
dataset shows that the root mean squared error of prediction (RMSEP) remains
competitive even at strong privacy levels (i.e., $\epsilon=1$), given proper
pre-processing of the corresponding spectra. These findings highlight the
practical utility of edPLS in creating privacy-preserving multivariate
calibrations and for the analysis of their privacy-utility trade-offs.",244
