id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-1812.02347v3,Counterfactual Critic Multi-Agent Training for Scene Graph Generation,Computer Vision and Pattern Recognition,cs.CV,2018-12-06,8/9/19,"['Long Chen', 'Hanwang Zhang', 'Jun Xiao', 'Xiangnan He', 'Shiliang Pu', 'Shih-Fu Chang']",'Long Chen',"Scene graphs -- objects as nodes and visual relationships as edges --
describe the whereabouts and interactions of the things and stuff in an image
for comprehensive scene understanding. To generate coherent scene graphs,
almost all existing methods exploit the fruitful visual context by modeling
message passing among objects, fitting the dynamic nature of reasoning with
visual context, eg, ""person"" on ""bike"" can help to determine the relationship
""ride"", which in turn contributes to the category confidence of the two
objects. However, we argue that the scene dynamics is not properly learned by
using the prevailing cross-entropy based supervised learning paradigm, which is
not sensitive to graph inconsistency: errors at the hub or non-hub nodes are
unfortunately penalized equally. To this end, we propose a Counterfactual
critic Multi-Agent Training (CMAT) approach to resolve the mismatch. CMAT is a
multi-agent policy gradient method that frames objects as cooperative agents,
and then directly maximizes a graph-level metric as the reward. In particular,
to assign the reward properly to each agent, CMAT uses a counterfactual
baseline that disentangles the agent-specific reward by fixing the dynamics of
other agents. Extensive validations on the challenging Visual Genome benchmark
show that CMAT achieves a state-of-the-art by significant performance gains
under various settings and metrics.",208
abs-2309.01380v2,"Understanding Video Scenes through Text: Insights from Text-based Video
  Question Answering",Computer Vision and Pattern Recognition,cs.CV,2023-09-04,9/11/23,"['Soumya Jahagirdar', 'Minesh Mathew', 'Dimosthenis Karatzas', 'C. V. Jawahar']",'Soumya Jahagirdar',"Researchers have extensively studied the field of vision and language,
discovering that both visual and textual content is crucial for understanding
scenes effectively. Particularly, comprehending text in videos holds great
significance, requiring both scene text understanding and temporal reasoning.
This paper focuses on exploring two recently introduced datasets, NewsVideoQA
and M4-ViteVQA, which aim to address video question answering based on textual
content. The NewsVideoQA dataset contains question-answer pairs related to the
text in news videos, while M4-ViteVQA comprises question-answer pairs from
diverse categories like vlogging, traveling, and shopping. We provide an
analysis of the formulation of these datasets on various levels, exploring the
degree of visual understanding and multi-frame comprehension required for
answering the questions. Additionally, the study includes experimentation with
BERT-QA, a text-only model, which demonstrates comparable performance to the
original methods on both datasets, indicating the shortcomings in the
formulation of these datasets. Furthermore, we also look into the domain
adaptation aspect by examining the effectiveness of training on M4-ViteVQA and
evaluating on NewsVideoQA and vice-versa, thereby shedding light on the
challenges and potential benefits of out-of-domain training.",180
abs-2003.12025v2,"Convolutional Neural Networks for Image-based Corn Kernel Detection and
  Counting",Computer Vision and Pattern Recognition,cs.CV,2020-03-26,4/20/20,"['Saeed Khaki', 'Hieu Pham', 'Ye Han', 'Andy Kuhl', 'Wade Kent', 'Lizhi Wang']",'Saeed Khaki',"Precise in-season corn grain yield estimates enable farmers to make real-time
accurate harvest and grain marketing decisions minimizing possible losses of
profitability. A well developed corn ear can have up to 800 kernels, but
manually counting the kernels on an ear of corn is labor-intensive, time
consuming and prone to human error. From an algorithmic perspective, the
detection of the kernels from a single corn ear image is challenging due to the
large number of kernels at different angles and very small distance among the
kernels. In this paper, we propose a kernel detection and counting method based
on a sliding window approach. The proposed method detect and counts all corn
kernels in a single corn ear image taken in uncontrolled lighting conditions.
The sliding window approach uses a convolutional neural network (CNN) for
kernel detection. Then, a non-maximum suppression (NMS) is applied to remove
overlapping detections. Finally, windows that are classified as kernel are
passed to another CNN regression model for finding the (x,y) coordinates of the
center of kernel image patches. Our experiments indicate that the proposed
method can successfully detect the corn kernels with a low detection error and
is also able to detect kernels on a batch of corn ears positioned at different
angles.",208
abs-2311.14768v2,AdaDiff: Adaptive Step Selection for Fast Diffusion Models,Computer Vision and Pattern Recognition,cs.CV,2023-11-24,12/28/24,"['Hui Zhang', 'Zuxuan Wu', 'Zhen Xing', 'Jie Shao', 'Yu-Gang Jiang']",'Hui Zhang',"Diffusion models, as a type of generative model, have achieved impressive
results in generating images and videos conditioned on textual conditions.
However, the generation process of diffusion models involves denoising dozens
of steps to produce photorealistic images/videos, which is computationally
expensive. Unlike previous methods that design ``one-size-fits-all'' approaches
for speed up, we argue denoising steps should be sample-specific conditioned on
the richness of input texts. To this end, we introduce AdaDiff, a lightweight
framework designed to learn instance-specific step usage policies, which are
then used by the diffusion model for generation. AdaDiff is optimized using a
policy gradient method to maximize a carefully designed reward function,
balancing inference time and generation quality. We conduct experiments on
three image generation and two video generation benchmarks and demonstrate that
our approach achieves similar visual quality compared to the baseline using a
fixed 50 denoising steps while reducing inference time by at least 33%, going
as high as 40%. Furthermore, our method can be used on top of other
acceleration methods to provide further speed benefits. Lastly, qualitative
analysis shows that AdaDiff allocates more steps to more informative prompts
and fewer steps to simpler prompts.",192
abs-1712.02286v2,Stretching Domain Adaptation: How far is too far?,Computer Vision and Pattern Recognition,cs.CV,2017-12-06,11/29/18,"['Yunhan Zhao', 'Haider Ali', 'Rene Vidal']",'Yunhan Zhao',"While deep learning has led to significant advances in visual recognition
over the past few years, such advances often require a lot of annotated data.
Unsupervised domain adaptation has emerged as an alternative approach that does
not require as much annotated data, prior evaluations of domain adaptation
approaches have been limited to relatively similar datasets, e.g source and
target domains are samples captured by different cameras. A new data suite is
proposed that comprehensively evaluates cross-modality domain adaptation
problems. This work pushes the limit of unsupervised domain adaptation through
an in-depth evaluation of several state of the art methods on benchmark
datasets and the new dataset suite. We also propose a new domain adaptation
network called ""Deep MagNet"" that effectively transfers knowledge for
cross-modality domain adaptation problems. Deep Magnet achieves state of the
art performance on two benchmark datasets. More importantly, the proposed
method shows consistent improvements in performance on the newly proposed
dataset suite.",155
abs-2006.11404v1,"Auto-Encoding for Shared Cross Domain Feature Representation and
  Image-to-Image Translation",Computer Vision and Pattern Recognition,cs.CV,2020-06-11,6/11/20,['Safalya Pal'],'Safalya Pal',"Image-to-image translation is a subset of computer vision and pattern
recognition problems where our goal is to learn a mapping between input images
of domain $\mathbf{X}_1$ and output images of domain $\mathbf{X}_2$. Current
methods use neural networks with an encoder-decoder structure to learn a
mapping $G:\mathbf{X}_1 \to\mathbf{X}_2$ such that the distribution of images
from $\mathbf{X}_2$ and $G(\mathbf{X}_1)$ are identical, where $G(\mathbf{X}_1)
= d_G (f_G (\mathbf{X}_1))$ and $f_G (\cdot)$ is referred as the encoder and
$d_G(\cdot)$ is referred to as the decoder. Currently, such methods which also
compute an inverse mapping $F:\mathbf{X}_2 \to \mathbf{X}_1$ use a separate
encoder-decoder pair $d_F (f_F (\mathbf{X}_2))$ or at least a separate decoder
$d_F (\cdot)$ to do so. Here we introduce a method to perform cross domain
image-to-image translation across multiple domains using a single
encoder-decoder architecture. We use an auto-encoder network which given an
input image $\mathbf{X}_1$, first computes a latent domain encoding $Z_d = f_d
(\mathbf{X}_1)$ and a latent content encoding $Z_c = f_c (\mathbf{X}_1)$, where
the domain encoding $Z_d$ and content encoding $Z_c$ are independent. And then
a decoder network $g(Z_d,Z_c)$ creates a reconstruction of the original image
$\mathbf{\widehat{X}}_1=g(Z_d,Z_c )\approx \mathbf{X}_1$. Ideally, the domain
encoding $Z_d$ contains no information regarding the content of the image and
the content encoding $Z_c$ contains no information regarding the domain of the
image. We use this property of the encodings to find the mapping across domains
$G: X\to Y$ by simply changing the domain encoding $Z_d$ of the decoder's
input. $G(\mathbf{X}_1 )=d(f_d (\mathbf{x}_2^i ),f_c (\mathbf{X}_1))$ where
$\mathbf{x}_2^i$ is the $i^{th}$ observation of $\mathbf{X}_2$.",256
abs-2011.11498v3,"HoHoNet: 360 Indoor Holistic Understanding with Latent Horizontal
  Features",Computer Vision and Pattern Recognition,cs.CV,2020-11-23,9/9/21,"['Cheng Sun', 'Min Sun', 'Hwann-Tzong Chen']",'Cheng Sun',"We present HoHoNet, a versatile and efficient framework for holistic
understanding of an indoor 360-degree panorama using a Latent Horizontal
Feature (LHFeat). The compact LHFeat flattens the features along the vertical
direction and has shown success in modeling per-column modality for room layout
reconstruction. HoHoNet advances in two important aspects. First, the deep
architecture is redesigned to run faster with improved accuracy. Second, we
propose a novel horizon-to-dense module, which relaxes the per-column output
shape constraint, allowing per-pixel dense prediction from LHFeat. HoHoNet is
fast: It runs at 52 FPS and 110 FPS with ResNet-50 and ResNet-34 backbones
respectively, for modeling dense modalities from a high-resolution $512 \times
1024$ panorama. HoHoNet is also accurate. On the tasks of layout estimation and
semantic segmentation, HoHoNet achieves results on par with current
state-of-the-art. On dense depth estimation, HoHoNet outperforms all the prior
arts by a large margin.",145
abs-2110.04065v1,Test-time Batch Statistics Calibration for Covariate Shift,Computer Vision and Pattern Recognition,cs.CV,2021-10-06,10/6/21,"['Fuming You', 'Jingjing Li', 'Zhou Zhao']",'Fuming You',"Deep neural networks have a clear degradation when applying to the unseen
environment due to the covariate shift. Conventional approaches like domain
adaptation requires the pre-collected target data for iterative training, which
is impractical in real-world applications. In this paper, we propose to adapt
the deep models to the novel environment during inference. An previous solution
is test time normalization, which substitutes the source statistics in BN
layers with the target batch statistics. However, we show that test time
normalization may potentially deteriorate the discriminative structures due to
the mismatch between target batch statistics and source parameters. To this
end, we present a general formulation $\alpha$-BN to calibrate the batch
statistics by mixing up the source and target statistics for both alleviating
the domain shift and preserving the discriminative structures. Based on
$\alpha$-BN, we further present a novel loss function to form a unified test
time adaptation framework Core, which performs the pairwise class correlation
online optimization. Extensive experiments show that our approaches achieve the
state-of-the-art performance on total twelve datasets from three topics,
including model robustness to corruptions, domain generalization on image
classification and semantic segmentation. Particularly, our $\alpha$-BN
improves 28.4\% to 43.9\% on GTA5 $\rightarrow$ Cityscapes without any
training, even outperforms the latest source-free domain adaptation method.",209
abs-1811.09236v1,"Copy the Old or Paint Anew? An Adversarial Framework for (non-)
  Parametric Image Stylization",Computer Vision and Pattern Recognition,cs.CV,2018-11-22,11/22/18,"['Nikolay Jetchev', 'Urs Bergmann', 'Gokhan Yildirim']",'Nikolay Jetchev',"Parametric generative deep models are state-of-the-art for photo and
non-photo realistic image stylization. However, learning complicated image
representations requires compute-intense models parametrized by a huge number
of weights, which in turn requires large datasets to make learning successful.
Non-parametric exemplar-based generation is a technique that works well to
reproduce style from small datasets, but is also compute-intensive. These
aspects are a drawback for the practice of digital AI artists: typically one
wants to use a small set of stylization images, and needs a fast flexible model
in order to experiment with it. With this motivation, our work has these
contributions: (i) a novel stylization method called Fully Adversarial Mosaics
(FAMOS) that combines the strengths of both parametric and non-parametric
approaches; (ii) multiple ablations and image examples that analyze the method
and show its capabilities; (iii) source code that will empower artists and
machine learning researchers to use and modify FAMOS.",150
abs-2006.05569v1,A gaze driven fast-forward method for first-person videos,Computer Vision and Pattern Recognition,cs.CV,2020-06-10,6/10/20,"['Alan Carvalho Neves', 'Michel Melo Silva', 'Mario Fernando Montenegro Campos', 'Erickson Rangel Nascimento']",'Alan Carvalho Neves',"The growing data sharing and life-logging cultures are driving an
unprecedented increase in the amount of unedited First-Person Videos. In this
paper, we address the problem of accessing relevant information in First-Person
Videos by creating an accelerated version of the input video and emphasizing
the important moments to the recorder. Our method is based on an attention
model driven by gaze and visual scene analysis that provides a semantic score
of each frame of the input video. We performed several experimental evaluations
on publicly available First-Person Videos datasets. The results show that our
methodology can fast-forward videos emphasizing moments when the recorder
visually interact with scene components while not including monotonous clips.",112
abs-1707.02477v1,"Hyperspectral Image Restoration via Total Variation Regularized Low-rank
  Tensor Decomposition",Computer Vision and Pattern Recognition,cs.CV,2017-07-08,7/8/17,"['Yao Wang', 'Jiangjun Peng', 'Qian Zhao', 'Deyu Meng', 'Yee Leung', 'Xi-Le Zhao']",'Yao Wang',"Hyperspectral images (HSIs) are often corrupted by a mixture of several types
of noise during the acquisition process, e.g., Gaussian noise, impulse noise,
dead lines, stripes, and many others. Such complex noise could degrade the
quality of the acquired HSIs, limiting the precision of the subsequent
processing. In this paper, we present a novel tensor-based HSI restoration
approach by fully identifying the intrinsic structures of the clean HSI part
and the mixed noise part respectively. Specifically, for the clean HSI part, we
use tensor Tucker decomposition to describe the global correlation among all
bands, and an anisotropic spatial-spectral total variation (SSTV)
regularization to characterize the piecewise smooth structure in both spatial
and spectral domains. For the mixed noise part, we adopt the $\ell_1$ norm
regularization to detect the sparse noise, including stripes, impulse noise,
and dead pixels. Despite that TV regulariztion has the ability of removing
Gaussian noise, the Frobenius norm term is further used to model heavy Gaussian
noise for some real-world scenarios. Then, we develop an efficient algorithm
for solving the resulting optimization problem by using the augmented Lagrange
multiplier (ALM) method. Finally, extensive experiments on simulated and
real-world noise HSIs are carried out to demonstrate the superiority of the
proposed method over the existing state-of-the-art ones.",209
abs-2308.02225v1,Deep Semantic Model Fusion for Ancient Agricultural Terrace Detection,Computer Vision and Pattern Recognition,cs.CV,2023-08-04,8/4/23,"['Yi Wang', 'Chenying Liu', 'Arti Tiwari', 'Micha Silver', 'Arnon Karnieli', 'Xiao Xiang Zhu', 'Conrad M Albrecht']",'Yi Wang',"Discovering ancient agricultural terraces in desert regions is important for
the monitoring of long-term climate changes on the Earth's surface. However,
traditional ground surveys are both costly and limited in scale. With the
increasing accessibility of aerial and satellite data, machine learning
techniques bear large potential for the automatic detection and recognition of
archaeological landscapes. In this paper, we propose a deep semantic model
fusion method for ancient agricultural terrace detection. The input data
includes aerial images and LiDAR generated terrain features in the Negev
desert. Two deep semantic segmentation models, namely DeepLabv3+ and UNet, with
EfficientNet backbone, are trained and fused to provide segmentation maps of
ancient terraces and walls. The proposed method won the first prize in the
International AI Archaeology Challenge. Codes are available at
https://github.com/wangyi111/international-archaeology-ai-challenge.",129
abs-2002.09285v3,A Convolutional Neural Network into graph space,Computer Vision and Pattern Recognition,cs.CV,2020-02-20,10/2/23,"['Chloé Martineau', 'Romain Raveaux', 'Donatello Conte', 'Gilles Venturini']",'Chloé Martineau',"Convolutional neural networks (CNNs), in a few decades, have outperformed the
existing state of the art methods in classification context. However, in the
way they were formalised, CNNs are bound to operate on euclidean spaces.
Indeed, convolution is a signal operation that are defined on euclidean spaces.
This has restricted deep learning main use to euclidean-defined data such as
sound or image. And yet, numerous computer application fields (among which
network analysis, computational social science, chemo-informatics or computer
graphics) induce non-euclideanly defined data such as graphs, networks or
manifolds. In this paper we propose a new convolution neural network
architecture, defined directly into graph space. Convolution and pooling
operators are defined in graph domain. We show its usability in a
back-propagation context. Experimental results show that our model performance
is at state of the art level on simple tasks. It shows robustness with respect
to graph domain changes and improvement with respect to other euclidean and
non-euclidean convolutional architectures.",159
abs-1911.01648v1,A Deep Gradient Boosting Network for Optic Disc and Cup Segmentation,Computer Vision and Pattern Recognition,cs.CV,2019-11-05,11/5/19,"['Qing Liu', 'Beiji Zou', 'Yang Zhao', 'Yixiong Liang']",'Qing Liu',"Segmentation of optic disc (OD) and optic cup (OC) is critical in automated
fundus image analysis system. Existing state-of-the-arts focus on designing
deep neural networks with one or multiple dense prediction branches. Such kind
of designs ignore connections among prediction branches and their learning
capacity is limited. To build connections among prediction branches, this paper
introduces gradient boosting framework to deep classification model and
proposes a gradient boosting network called BoostNet. Specifically, deformable
side-output unit and aggregation unit with deep supervisions are proposed to
learn base functions and expansion coefficients in gradient boosting framework.
By stacking aggregation units in a deep-to-shallow manner, models' performances
are gradually boosted along deep to shallow stages. BoostNet achieves superior
results to existing deep OD and OC segmentation networks on the public dataset
ORIGA.",129
abs-2403.02910v2,ImgTrojan: Jailbreaking Vision-Language Models with ONE Image,Computer Vision and Pattern Recognition,cs.CV,2024-03-05,3/6/24,"['Xijia Tao', 'Shuai Zhong', 'Lei Li', 'Qi Liu', 'Lingpeng Kong']",'Xijia Tao',"There has been an increasing interest in the alignment of large language
models (LLMs) with human values. However, the safety issues of their
integration with a vision module, or vision language models (VLMs), remain
relatively underexplored. In this paper, we propose a novel jailbreaking attack
against VLMs, aiming to bypass their safety barrier when a user inputs harmful
instructions. A scenario where our poisoned (image, text) data pairs are
included in the training data is assumed. By replacing the original textual
captions with malicious jailbreak prompts, our method can perform jailbreak
attacks with the poisoned images. Moreover, we analyze the effect of poison
ratios and positions of trainable parameters on our attack's success rate. For
evaluation, we design two metrics to quantify the success rate and the
stealthiness of our attack. Together with a list of curated harmful
instructions, a benchmark for measuring attack efficacy is provided. We
demonstrate the efficacy of our attack by comparing it with baseline methods.",160
abs-2008.05732v1,"An Ensemble of Knowledge Sharing Models for Dynamic Hand Gesture
  Recognition",Computer Vision and Pattern Recognition,cs.CV,2020-08-13,8/13/20,"['Kenneth Lai', 'Svetlana Yanushkevich']",'Kenneth Lai',"The focus of this paper is dynamic gesture recognition in the context of the
interaction between humans and machines. We propose a model consisting of two
sub-networks, a transformer and an ordered-neuron long-short-term-memory
(ON-LSTM) based recurrent neural network (RNN). Each sub-network is trained to
perform the task of gesture recognition using only skeleton joints. Since each
sub-network extracts different types of features due to the difference in
architecture, the knowledge can be shared between the sub-networks. Through
knowledge distillation, the features and predictions from each sub-network are
fused together into a new fusion classifier. In addition, a cyclical learning
rate can be used to generate a series of models that are combined in an
ensemble, in order to yield a more generalizable prediction. The proposed
ensemble of knowledge-sharing models exhibits an overall accuracy of 86.11%
using only skeleton information, as tested using the Dynamic Hand Gesture-14/28
dataset",147
abs-1903.02521v1,"Quantifying error contributions of computational steps, algorithms and
  hyperparameter choices in image classification pipelines",Computer Vision and Pattern Recognition,cs.CV,2019-02-25,2/25/19,"['Aritra Chowdhury', 'Malik Magdin-Ismail', 'Bulent Yener']",'Aritra Chowdhury',"Data science relies on pipelines that are organized in the form of
interdependent computational steps. Each step consists of various candidate
algorithms that maybe used for performing a particular function. Each algorithm
consists of several hyperparameters. Algorithms and hyperparameters must be
optimized as a whole to produce the best performance. Typical machine learning
pipelines typically consist of complex algorithms in each of the steps. Not
only is the selection process combinatorial, but it is also important to
interpret and understand the pipelines. We propose a method to quantify the
importance of different layers in the pipeline, by computing an error
contribution relative to an agnostic choice of algorithms in that layer. We
demonstrate our methodology on image classification pipelines. The agnostic
methodology quantifies the error contributions from the computational steps,
algorithms and hyperparameters in the image classification pipeline. We show
that algorithm selection and hyper-parameter optimization methods can be used
to quantify the error contribution and that random search is able to quantify
the contribution more accurately than Bayesian optimization. This methodology
can be used by domain experts to understand machine learning and data analysis
pipelines in terms of their individual components, which can help in
prioritizing different components of the pipeline.",202
abs-1706.04954v1,"DOTE: Dual cOnvolutional filTer lEarning for Super-Resolution and
  Cross-Modality Synthesis in MRI",Computer Vision and Pattern Recognition,cs.CV,2017-06-15,6/15/17,"['Yawen Huang', 'Ling Shao', 'Alejandro F. Frangi']",'Yawen Huang',"Cross-modal image synthesis is a topical problem in medical image computing.
Existing methods for image synthesis are either tailored to a specific
application, require large scale training sets, or are based on partitioning
images into overlapping patches. In this paper, we propose a novel Dual
cOnvolutional filTer lEarning (DOTE) approach to overcome the drawbacks of
these approaches. We construct a closed loop joint filter learning strategy
that generates informative feedback for model self-optimization. Our method can
leverage data more efficiently thus reducing the size of the required training
set. We extensively evaluate DOTE in two challenging tasks: image
super-resolution and cross-modality synthesis. The experimental results
demonstrate superior performance of our method over other state-of-the-art
methods.",115
abs-1903.06864v2,Domain Generalization by Solving Jigsaw Puzzles,Computer Vision and Pattern Recognition,cs.CV,2019-03-16,4/14/19,"['Fabio Maria Carlucci', ""Antonio D'Innocente"", 'Silvia Bucci', 'Barbara Caputo', 'Tatiana Tommasi']",'Fabio Maria Carlucci',"Human adaptability relies crucially on the ability to learn and merge
knowledge both from supervised and unsupervised learning: the parents point out
few important concepts, but then the children fill in the gaps on their own.
This is particularly effective, because supervised learning can never be
exhaustive and thus learning autonomously allows to discover invariances and
regularities that help to generalize. In this paper we propose to apply a
similar approach to the task of object recognition across domains: our model
learns the semantic labels in a supervised fashion, and broadens its
understanding of the data by learning from self-supervised signals how to solve
a jigsaw puzzle on the same images. This secondary task helps the network to
learn the concepts of spatial correlation while acting as a regularizer for the
classification task. Multiple experiments on the PACS, VLCS, Office-Home and
digits datasets confirm our intuition and show that this simple method
outperforms previous domain generalization and adaptation solutions. An
ablation study further illustrates the inner workings of our approach.",170
abs-1712.02328v3,Generative Adversarial Perturbations,Computer Vision and Pattern Recognition,cs.CV,2017-12-06,7/6/18,"['Omid Poursaeed', 'Isay Katsman', 'Bicheng Gao', 'Serge Belongie']",'Omid Poursaeed',"In this paper, we propose novel generative models for creating adversarial
examples, slightly perturbed images resembling natural images but maliciously
crafted to fool pre-trained models. We present trainable deep neural networks
for transforming images to adversarial perturbations. Our proposed models can
produce image-agnostic and image-dependent perturbations for both targeted and
non-targeted attacks. We also demonstrate that similar architectures can
achieve impressive results in fooling classification and semantic segmentation
models, obviating the need for hand-crafting attack methods for each task.
Using extensive experiments on challenging high-resolution datasets such as
ImageNet and Cityscapes, we show that our perturbations achieve high fooling
rates with small perturbation norms. Moreover, our attacks are considerably
faster than current iterative methods at inference time.",117
abs-2309.03483v1,"DetermiNet: A Large-Scale Diagnostic Dataset for Complex
  Visually-Grounded Referencing using Determiners",Computer Vision and Pattern Recognition,cs.CV,2023-09-07,9/7/23,"['Clarence Lee', 'M Ganesh Kumar', 'Cheston Tan']",'Clarence Lee',"State-of-the-art visual grounding models can achieve high detection accuracy,
but they are not designed to distinguish between all objects versus only
certain objects of interest. In natural language, in order to specify a
particular object or set of objects of interest, humans use determiners such as
""my"", ""either"" and ""those"". Determiners, as an important word class, are a type
of schema in natural language about the reference or quantity of the noun.
Existing grounded referencing datasets place much less emphasis on determiners,
compared to other word classes such as nouns, verbs and adjectives. This makes
it difficult to develop models that understand the full variety and complexity
of object referencing. Thus, we have developed and released the DetermiNet
dataset , which comprises 250,000 synthetically generated images and captions
based on 25 determiners. The task is to predict bounding boxes to identify
objects of interest, constrained by the semantics of the given determiner. We
find that current state-of-the-art visual grounding models do not perform well
on the dataset, highlighting the limitations of existing models on reference
and quantification tasks.",178
abs-2012.05609v1,"Retinex-inspired Unrolling with Cooperative Prior Architecture Search
  for Low-light Image Enhancement",Computer Vision and Pattern Recognition,cs.CV,2020-12-10,12/10/20,"['Risheng Liu', 'Long Ma', 'Jiaao Zhang', 'Xin Fan', 'Zhongxuan Luo']",'Risheng Liu',"Low-light image enhancement plays very important roles in low-level vision
field. Recent works have built a large variety of deep learning models to
address this task. However, these approaches mostly rely on significant
architecture engineering and suffer from high computational burden. In this
paper, we propose a new method, named Retinex-inspired Unrolling with
Architecture Search (RUAS), to construct lightweight yet effective enhancement
network for low-light images in real-world scenario. Specifically, building
upon Retinex rule, RUAS first establishes models to characterize the intrinsic
underexposed structure of low-light images and unroll their optimization
processes to construct our holistic propagation structure. Then by designing a
cooperative reference-free learning strategy to discover low-light prior
architectures from a compact search space, RUAS is able to obtain a
top-performing image enhancement network, which is with fast speed and requires
few computational resources. Extensive experiments verify the superiority of
our RUAS framework against recently proposed state-of-the-art methods.",150
abs-2103.10567v1,"CLTA: Contents and Length-based Temporal Attention for Few-shot Action
  Recognition",Computer Vision and Pattern Recognition,cs.CV,2021-03-18,3/18/21,"['Yang Bo', 'Yangdi Lu', 'Wenbo He']",'Yang Bo',"Few-shot action recognition has attracted increasing attention due to the
difficulty in acquiring the properly labelled training samples. Current works
have shown that preserving spatial information and comparing video descriptors
are crucial for few-shot action recognition. However, the importance of
preserving temporal information is not well discussed. In this paper, we
propose a Contents and Length-based Temporal Attention (CLTA) model, which
learns customized temporal attention for the individual video to tackle the
few-shot action recognition problem. CLTA utilizes the Gaussian likelihood
function as the template to generate temporal attention and trains the learning
matrices to study the mean and standard deviation based on both frame contents
and length. We show that even a not fine-tuned backbone with an ordinary
softmax classifier can still achieve similar or better results compared to the
state-of-the-art few-shot action recognition with precisely captured temporal
attention.",140
abs-1702.01315v1,Fast and easy blind deblurring using an inverse filter and PROBE,Computer Vision and Pattern Recognition,cs.CV,2017-02-04,2/4/17,"['Naftali Zon', 'Rana Hanocka', 'Nahum Kiryati']",'Naftali Zon',"PROBE (Progressive Removal of Blur Residual) is a recursive framework for
blind deblurring. Using the elementary modified inverse filter at its core,
PROBE's experimental performance meets or exceeds the state of the art, both
visually and quantitatively. Remarkably, PROBE lends itself to analysis that
reveals its convergence properties. PROBE is motivated by recent ideas on
progressive blind deblurring, but breaks away from previous research by its
simplicity, speed, performance and potential for analysis. PROBE is neither a
functional minimization approach, nor an open-loop sequential method (blur
kernel estimation followed by non-blind deblurring). PROBE is a feedback
scheme, deriving its unique strength from the closed-loop architecture rather
than from the accuracy of its algorithmic components.",114
abs-1803.06091v2,"Salient Objects in Clutter: Bringing Salient Object Detection to the
  Foreground",Computer Vision and Pattern Recognition,cs.CV,2018-03-16,7/22/18,"['Deng-Ping Fan', 'Ming-Ming Cheng', 'Jiang-Jiang Liu', 'Shang-Hua Gao', 'Qibin Hou', 'Ali Borji']",'Deng-Ping Fan',"We provide a comprehensive evaluation of salient object detection (SOD)
models. Our analysis identifies a serious design bias of existing SOD datasets
which assumes that each image contains at least one clearly outstanding salient
object in low clutter. The design bias has led to a saturated high performance
for state-of-the-art SOD models when evaluated on existing datasets. The
models, however, still perform far from being satisfactory when applied to
real-world daily scenes. Based on our analyses, we first identify 7 crucial
aspects that a comprehensive and balanced dataset should fulfill. Then, we
propose a new high quality dataset and update the previous saliency benchmark.
Specifically, our SOC (Salient Objects in Clutter) dataset, includes images
with salient and non-salient objects from daily object categories. Beyond
object category annotations, each salient image is accompanied by attributes
that reflect common challenges in real-world scenes. Finally, we report
attribute-based performance assessment on our dataset.",150
abs-2208.13714v3,SphereDepth: Panorama Depth Estimation from Spherical Domain,Computer Vision and Pattern Recognition,cs.CV,2022-08-29,12/4/22,"['Qingsong Yan', 'Qiang Wang', 'Kaiyong Zhao', 'Bo Li', 'Xiaowen Chu', 'Fei Deng']",'Qingsong Yan',"The panorama image can simultaneously demonstrate complete information of the
surrounding environment and has many advantages in virtual tourism, games,
robotics, etc. However, the progress of panorama depth estimation cannot
completely solve the problems of distortion and discontinuity caused by the
commonly used projection methods. This paper proposes SphereDepth, a novel
panorama depth estimation method that predicts the depth directly on the
spherical mesh without projection preprocessing. The core idea is to establish
the relationship between the panorama image and the spherical mesh and then use
a deep neural network to extract features on the spherical domain to predict
depth. To address the efficiency challenges brought by the high-resolution
panorama data, we introduce two hyper-parameters for the proposed spherical
mesh processing framework to balance the inference speed and accuracy.
Validated on three public panorama datasets, SphereDepth achieves comparable
results with the state-of-the-art methods of panorama depth estimation.
Benefiting from the spherical domain setting, SphereDepth can generate a
high-quality point cloud and significantly alleviate the issues of distortion
and discontinuity.",169
abs-2305.18063v1,"Vector-based Representation is the Key: A Study on Disentanglement and
  Compositional Generalization",Computer Vision and Pattern Recognition,cs.CV,2023-05-29,5/29/23,"['Tao Yang', 'Yuwang Wang', 'Cuiling Lan', 'Yan Lu', 'Nanning Zheng']",'Tao Yang',"Recognizing elementary underlying concepts from observations
(disentanglement) and generating novel combinations of these concepts
(compositional generalization) are fundamental abilities for humans to support
rapid knowledge learning and generalize to new tasks, with which the deep
learning models struggle. Towards human-like intelligence, various works on
disentangled representation learning have been proposed, and recently some
studies on compositional generalization have been presented. However, few works
study the relationship between disentanglement and compositional
generalization, and the observed results are inconsistent. In this paper, we
study several typical disentangled representation learning works in terms of
both disentanglement and compositional generalization abilities, and we provide
an important insight: vector-based representation (using a vector instead of a
scalar to represent a concept) is the key to empower both good disentanglement
and strong compositional generalization. This insight also resonates the
neuroscience research that the brain encodes information in neuron population
activity rather than individual neurons. Motivated by this observation, we
further propose a method to reform the scalar-based disentanglement works
($\beta$-TCVAE and FactorVAE) to be vector-based to increase both capabilities.
We investigate the impact of the dimensions of vector-based representation and
one important question: whether better disentanglement indicates higher
compositional generalization. In summary, our study demonstrates that it is
possible to achieve both good concept recognition and novel concept
composition, contributing an important step towards human-like intelligence.",220
