id,title,category,category_code,published_date,updated_date,authors,first_author,summary,summary_word_count
abs-2306.08568v1,WizardCoder: Empowering Code Large Language Models with Evol-Instruct,Computation and Language (Natural Language Processing),cs.CL,2023-06-14,6/14/23,"['Ziyang Luo', 'Can Xu', 'Pu Zhao', 'Qingfeng Sun', 'Xiubo Geng', 'Wenxiang Hu', 'Chongyang Tao', 'Jing Ma', 'Qingwei Lin', 'Daxin Jiang']",'Ziyang Luo',"Code Large Language Models (Code LLMs), such as StarCoder, have demonstrated
exceptional performance in code-related tasks. However, most existing models
are solely pre-trained on extensive raw code data without instruction
fine-tuning. In this paper, we introduce WizardCoder, which empowers Code LLMs
with complex instruction fine-tuning, by adapting the Evol-Instruct method to
the domain of code. Through comprehensive experiments on four prominent code
generation benchmarks, namely HumanEval, HumanEval+, MBPP, and DS-1000, we
unveil the exceptional capabilities of our model. It surpasses all other
open-source Code LLMs by a substantial margin. Moreover, our model even
outperforms the largest closed LLMs, Anthropic's Claude and Google's Bard, on
HumanEval and HumanEval+. Our code, model weights, and data are public at
https://github.com/nlpxucan/WizardLM",117
abs-2311.08545v1,"Efficient Continual Pre-training for Building Domain Specific Large
  Language Models",Computation and Language (Natural Language Processing),cs.CL,2023-11-14,11/14/23,"['Yong Xie', 'Karan Aggarwal', 'Aitzaz Ahmad']",'Yong Xie',"Large language models (LLMs) have demonstrated remarkable open-domain
capabilities. Traditionally, LLMs tailored for a domain are trained from
scratch to excel at handling domain-specific tasks. In this work, we explore an
alternative strategy of continual pre-training as a means to develop
domain-specific LLMs. We introduce FinPythia-6.9B, developed through
domain-adaptive continual pre-training on the financial domain. Continual
pre-trained FinPythia showcases consistent improvements on financial tasks over
the original foundational model. We further explore simple but effective data
selection strategies for continual pre-training. Our data selection strategies
outperforms vanilla continual pre-training's performance with just 10% of
corpus size and cost, without any degradation on open-domain standard tasks.
Our work proposes an alternative solution to building domain-specific LLMs from
scratch in a cost-effective manner.",121
abs-2303.06574v2,Diffusion Models for Non-autoregressive Text Generation: A Survey,Computation and Language (Natural Language Processing),cs.CL,2023-03-12,5/13/23,"['Yifan Li', 'Kun Zhou', 'Wayne Xin Zhao', 'Ji-Rong Wen']",'Yifan Li',"Non-autoregressive (NAR) text generation has attracted much attention in the
field of natural language processing, which greatly reduces the inference
latency but has to sacrifice the generation accuracy. Recently, diffusion
models, a class of latent variable generative models, have been introduced into
NAR text generation, showing an improved text generation quality. In this
survey, we review the recent progress in diffusion models for NAR text
generation. As the background, we first present the general definition of
diffusion models and the text diffusion models, and then discuss their merits
for NAR generation. As the core content, we further introduce two mainstream
diffusion models in existing work of text diffusion, and review the key designs
of the diffusion process. Moreover, we discuss the utilization of pre-trained
language models (PLMs) for text diffusion models and introduce optimization
techniques for text data. Finally, we discuss several promising directions and
conclude this paper. Our survey aims to provide researchers with a systematic
reference of related research on text diffusion models for NAR generation. We
present our collection of text diffusion models at
https://github.com/RUCAIBox/Awesome-Text-Diffusion-Models.",178
abs-2310.11374v4,"DialogueLLM: Context and Emotion Knowledge-Tuned Large Language Models
  for Emotion Recognition in Conversations",Computation and Language (Natural Language Processing),cs.CL,2023-10-17,1/17/24,"['Yazhou Zhang', 'Mengyao Wang', 'Youxi Wu', 'Prayag Tiwari', 'Qiuchi Li', 'Benyou Wang', 'Jing Qin']",'Yazhou Zhang',"Large language models (LLMs) and their variants have shown extraordinary
efficacy across numerous downstream natural language processing (NLP) tasks,
which has presented a new vision for the development of NLP. Despite their
remarkable performance in natural language generating (NLG), LLMs lack a
distinct focus on the emotion understanding domain. As a result, using LLMs for
emotion recognition may lead to suboptimal and inadequate precision. Another
limitation of LLMs is that they are typical trained without leveraging
multi-modal information. To overcome these limitations, we propose DialogueLLM,
a context and emotion knowledge tuned LLM that is obtained by fine-tuning LLaMA
models with 13,638 multi-modal (i.e., texts and videos) emotional dialogues.
The visual information is considered as the supplementary knowledge to
construct high-quality instructions. We offer a comprehensive evaluation of our
proposed model on three benchmarking emotion recognition in conversations (ERC)
datasets and compare the results against the SOTA baselines and other SOTA
LLMs. Additionally, DialogueLLM-7B can be easily trained using LoRA on a 40GB
A100 GPU in 5 hours, facilitating reproducibility for other researchers.",172
abs-2301.01764v2,"UniHD at TSAR-2022 Shared Task: Is Compute All We Need for Lexical
  Simplification?",Computation and Language (Natural Language Processing),cs.CL,2023-01-04,1/5/23,"['Dennis Aumiller', 'Michael Gertz']",'Dennis Aumiller',"Previous state-of-the-art models for lexical simplification consist of
complex pipelines with several components, each of which requires deep
technical knowledge and fine-tuned interaction to achieve its full potential.
As an alternative, we describe a frustratingly simple pipeline based on
prompted GPT-3 responses, beating competing approaches by a wide margin in
settings with few training instances. Our best-performing submission to the
English language track of the TSAR-2022 shared task consists of an ``ensemble''
of six different prompt templates with varying context levels. As a
late-breaking result, we further detail a language transfer technique that
allows simplification in languages other than English. Applied to the Spanish
and Portuguese subset, we achieve state-of-the-art results with only minor
modification to the original prompts. Aside from detailing the implementation
and setup, we spend the remainder of this work discussing the particularities
of prompting and implications for future work. Code for the experiments is
available online at https://github.com/dennlinger/TSAR-2022-Shared-Task",152
abs-2305.10266v1,"Searching for Needles in a Haystack: On the Role of Incidental
  Bilingualism in PaLM's Translation Capability",Computation and Language (Natural Language Processing),cs.CL,2023-05-17,5/17/23,"['Eleftheria Briakou', 'Colin Cherry', 'George Foster']",'Eleftheria Briakou',"Large, multilingual language models exhibit surprisingly good zero- or
few-shot machine translation capabilities, despite having never seen the
intentionally-included translation examples provided to typical neural
translation systems. We investigate the role of incidental bilingualism -- the
unintentional consumption of bilingual signals, including translation examples
-- in explaining the translation capabilities of large language models, taking
the Pathways Language Model (PaLM) as a case study. We introduce a mixed-method
approach to measure and understand incidental bilingualism at scale. We show
that PaLM is exposed to over 30 million translation pairs across at least 44
languages. Furthermore, the amount of incidental bilingual content is highly
correlated with the amount of monolingual in-language content for non-English
languages. We relate incidental bilingual content to zero-shot prompts and show
that it can be used to mine new prompts to improve PaLM's out-of-English
zero-shot translation quality. Finally, in a series of small-scale ablations,
we show that its presence has a substantial impact on translation capabilities,
although this impact diminishes with model scale.",166
abs-2310.08496v1,"The Uncertainty-based Retrieval Framework for Ancient Chinese CWS and
  POS",Computation and Language (Natural Language Processing),cs.CL,2023-10-12,10/12/23,"['Pengyu Wang', 'Zhichen Ren']",'Pengyu Wang',"Automatic analysis for modern Chinese has greatly improved the accuracy of
text mining in related fields, but the study of ancient Chinese is still
relatively rare. Ancient text division and lexical annotation are important
parts of classical literature comprehension, and previous studies have tried to
construct auxiliary dictionary and other fused knowledge to improve the
performance. In this paper, we propose a framework for ancient Chinese Word
Segmentation and Part-of-Speech Tagging that makes a twofold effort: on the one
hand, we try to capture the wordhood semantics; on the other hand, we
re-predict the uncertain samples of baseline model by introducing external
knowledge. The performance of our architecture outperforms pre-trained BERT
with CRF and existing tools such as Jiayan.",119
abs-2403.00338v1,"Semi-Instruct: Bridging Natural-Instruct and Self-Instruct for Code
  Large Language Models",Computation and Language (Natural Language Processing),cs.CL,2024-03-01,3/1/24,"['Xianzhen Luo', 'Qingfu Zhu', 'Zhiming Zhang', 'Xu Wang', 'Qing Yang', 'Dongliang Xu', 'Wanxiang Che']",'Xianzhen Luo',"Instruction tuning plays a pivotal role in Code Large Language Models (Code
LLMs) for the task of program synthesis. Presently, two dominant paradigms for
collecting tuning data are natural-instruct (human-written) and self-instruct
(automatically generated). Natural-instruct includes diverse and correct codes
but lacks instruction-code pairs, and exists improper code formats like nested
single-line codes. In contrast, self-instruct automatically generates proper
paired data. However, it suffers from low diversity due to generating
duplicates and cannot ensure the correctness of codes. To bridge the both
paradigms, we propose \textbf{Semi-Instruct}. It first converts diverse but
improper codes from natural-instruct into proper instruction-code pairs through
a method similar to self-instruct. To verify the correctness of generated
codes, we design a novel way to construct test cases by generating cases'
inputs and executing correct codes from natural-instruct to get outputs.
Finally, diverse and correct instruction-code pairs are retained for
instruction tuning. Experiments show that semi-instruct is significantly better
than natural-instruct and self-instruct. Furthermore, the performance steadily
improves as data scale increases.",165
abs-2403.15455v2,Improving Sampling Methods for Fine-tuning SentenceBERT in Text Streams,Computation and Language (Natural Language Processing),cs.CL,2024-03-18,8/16/24,"['Cristiano Mesquita Garcia', 'Alessandro Lameiras Koerich', 'Alceu de Souza Britto Jr', 'Jean Paul Barddal']",'Cristiano Mesquita Garcia',"The proliferation of textual data on the Internet presents a unique
opportunity for institutions and companies to monitor public opinion about
their services and products. Given the rapid generation of such data, the text
stream mining setting, which handles sequentially arriving, potentially
infinite text streams, is often more suitable than traditional batch learning.
While pre-trained language models are commonly employed for their high-quality
text vectorization capabilities in streaming contexts, they face challenges
adapting to concept drift - the phenomenon where the data distribution changes
over time, adversely affecting model performance. Addressing the issue of
concept drift, this study explores the efficacy of seven text sampling methods
designed to selectively fine-tune language models, thereby mitigating
performance degradation. We precisely assess the impact of these methods on
fine-tuning the SBERT model using four different loss functions. Our
evaluation, focused on Macro F1-score and elapsed time, employs two text stream
datasets and an incremental SVM classifier to benchmark performance. Our
findings indicate that Softmax loss and Batch All Triplets loss are
particularly effective for text stream classification, demonstrating that
larger sample sizes generally correlate with improved macro F1-scores. Notably,
our proposed WordPieceToken ratio sampling method significantly enhances
performance with the identified loss functions, surpassing baseline results.",203
abs-2312.07254v1,The GUA-Speech System Description for CNVSRC Challenge 2023,Computation and Language (Natural Language Processing),cs.CL,2023-12-12,12/12/23,"['Shengqiang Li', 'Chao Lei', 'Baozhong Ma', 'Binbin Zhang', 'Fuping Pan']",'Shengqiang Li',"This study describes our system for Task 1 Single-speaker Visual Speech
Recognition (VSR) fixed track in the Chinese Continuous Visual Speech
Recognition Challenge (CNVSRC) 2023. Specifically, we use intermediate
connectionist temporal classification (Inter CTC) residual modules to relax the
conditional independence assumption of CTC in our model. Then we use a
bi-transformer decoder to enable the model to capture both past and future
contextual information. In addition, we use Chinese characters as the modeling
units to improve the recognition accuracy of our model. Finally, we use a
recurrent neural network language model (RNNLM) for shallow fusion in the
inference stage. Experiments show that our system achieves a character error
rate (CER) of 38.09% on the Eval set which reaches a relative CER reduction of
21.63% over the official baseline, and obtains a second place in the challenge.",137
abs-2311.12489v1,"Multilingual Word Embeddings for Low-Resource Languages using Anchors
  and a Chain of Related Languages",Computation and Language (Natural Language Processing),cs.CL,2023-11-21,11/21/23,"['Viktor Hangya', 'Silvia Severini', 'Radoslav Ralev', 'Alexander Fraser', 'Hinrich Schütze']",'Viktor Hangya',"Very low-resource languages, having only a few million tokens worth of data,
are not well-supported by multilingual NLP approaches due to poor quality
cross-lingual word representations. Recent work showed that good cross-lingual
performance can be achieved if a source language is related to the low-resource
target language. However, not all language pairs are related. In this paper, we
propose to build multilingual word embeddings (MWEs) via a novel language
chain-based approach, that incorporates intermediate related languages to
bridge the gap between the distant source and target. We build MWEs one
language at a time by starting from the resource rich source and sequentially
adding each language in the chain till we reach the target. We extend a
semi-joint bilingual approach to multiple languages in order to eliminate the
main weakness of previous works, i.e., independently trained monolingual
embeddings, by anchoring the target language around the multilingual space. We
evaluate our method on bilingual lexicon induction for 4 language families,
involving 4 very low-resource (<5M tokens) and 4 moderately low-resource (<50M)
target languages, showing improved performance in both categories.
Additionally, our analysis reveals the importance of good quality embeddings
for intermediate languages as well as the importance of leveraging anchor
points from all languages in the multilingual space.",207
abs-2310.18025v1,Large language models for aspect-based sentiment analysis,Computation and Language (Natural Language Processing),cs.CL,2023-10-27,10/27/23,"['Paul F. Simmering', 'Paavo Huoviala']",'Paul F. Simmering',"Large language models (LLMs) offer unprecedented text completion
capabilities. As general models, they can fulfill a wide range of roles,
including those of more specialized models. We assess the performance of GPT-4
and GPT-3.5 in zero shot, few shot and fine-tuned settings on the aspect-based
sentiment analysis (ABSA) task. Fine-tuned GPT-3.5 achieves a state-of-the-art
F1 score of 83.8 on the joint aspect term extraction and polarity
classification task of the SemEval-2014 Task 4, improving upon InstructABSA
[@scaria_instructabsa_2023] by 5.7%. However, this comes at the price of 1000
times more model parameters and thus increased inference cost. We discuss the
the cost-performance trade-offs of different models, and analyze the typical
errors that they make. Our results also indicate that detailed prompts improve
performance in zero-shot and few-shot settings but are not necessary for
fine-tuned models. This evidence is relevant for practioners that are faced
with the choice of prompt engineering versus fine-tuning when using LLMs for
ABSA.",156
abs-2406.02338v1,"Linguistic Fingerprint in Transformer Models: How Language Variation
  Influences Parameter Selection in Irony Detection",Computation and Language (Natural Language Processing),cs.CL,2024-06-04,6/4/24,"['Michele Mastromattei', 'Fabio Massimo Zanzotto']",'Michele Mastromattei',"This paper explores the correlation between linguistic diversity, sentiment
analysis and transformer model architectures. We aim to investigate how
different English variations impact transformer-based models for irony
detection. To conduct our study, we used the EPIC corpus to extract five
diverse English variation-specific datasets and applied the KEN pruning
algorithm on five different architectures. Our results reveal several
similarities between optimal subnetworks, which provide insights into the
linguistic variations that share strong resemblances and those that exhibit
greater dissimilarities. We discovered that optimal subnetworks across models
share at least 60% of their parameters, emphasizing the significance of
parameter values in capturing and interpreting linguistic variations. This
study highlights the inherent structural similarities between models trained on
different variants of the same language and also the critical role of parameter
values in capturing these nuances.",134
abs-2304.14238v2,"The Intended Uses of Automated Fact-Checking Artefacts: Why, How and Who",Computation and Language (Natural Language Processing),cs.CL,2023-04-27,11/8/23,"['Michael Schlichtkrull', 'Nedjma Ousidhoum', 'Andreas Vlachos']",'Michael Schlichtkrull',"Automated fact-checking is often presented as an epistemic tool that
fact-checkers, social media consumers, and other stakeholders can use to fight
misinformation. Nevertheless, few papers thoroughly discuss how. We document
this by analysing 100 highly-cited papers, and annotating epistemic elements
related to intended use, i.e., means, ends, and stakeholders. We find that
narratives leaving out some of these aspects are common, that many papers
propose inconsistent means and ends, and that the feasibility of suggested
strategies rarely has empirical backing. We argue that this vagueness actively
hinders the technology from reaching its goals, as it encourages overclaiming,
limits criticism, and prevents stakeholder feedback. Accordingly, we provide
several recommendations for thinking and writing about the use of fact-checking
artefacts.",118
abs-2312.05821v4,"ASVD: Activation-aware Singular Value Decomposition for Compressing
  Large Language Models",Computation and Language (Natural Language Processing),cs.CL,2023-12-10,10/29/24,"['Zhihang Yuan', 'Yuzhang Shang', 'Yue Song', 'Qiang Wu', 'Yan Yan', 'Guangyu Sun']",'Zhihang Yuan',"In this paper, we introduce a new post-training compression paradigm for
Large Language Models (LLMs) to facilitate their wider adoption. We delve into
LLM weight low-rank decomposition, and find that the challenges of this task
stem from the distribution variance in the LLM activations and the sensitivity
difference among various kinds of layers. To address these issues, we propose a
training-free approach called Activation-aware Singular Value Decomposition
(ASVD). Specifically, ASVD manages activation outliers by transforming the
weight matrix based on the activation distribution. This transformation allows
the outliers in the activation matrix to be absorbed into the transformed
weight matrix, thereby enhancing decomposition accuracy. Additionally, we
propose an efficient iterative calibration process to optimize layer-specific
decomposition by addressing the varying sensitivity of different LLM layers. In
this way, ASVD can compress a network by 10%-30%. Based on the success of the
low-rank decomposition of projection matrices in the self-attention module, we
further introduce ASVD to compress the KV cache. By reducing the channel
dimension of KV activations, memory requirements for KV cache can be largely
reduced. ASVD can further achieve 50% KV cache reductions without performance
drop in a training-free manner. Code is anonymously available in supplementary
materials.",198
abs-2403.15351v2,Multi-Review Fusion-in-Context,Computation and Language (Natural Language Processing),cs.CL,2024-03-22,3/31/24,"['Aviv Slobodkin', 'Ori Shapira', 'Ran Levy', 'Ido Dagan']",'Aviv Slobodkin',"Grounded text generation, encompassing tasks such as long-form
question-answering and summarization, necessitates both content selection and
content consolidation. Current end-to-end methods are difficult to control and
interpret due to their opaqueness. Accordingly, recent works have proposed a
modular approach, with separate components for each step. Specifically, we
focus on the second subtask, of generating coherent text given pre-selected
content in a multi-document setting. Concretely, we formalize Fusion-in-Context
(FiC) as a standalone task, whose input consists of source texts with
highlighted spans of targeted content. A model then needs to generate a
coherent passage that includes all and only the target information. Our work
includes the development of a curated dataset of 1000 instances in the reviews
domain, alongside a novel evaluation framework for assessing the faithfulness
and coverage of highlights, which strongly correlate to human judgment. Several
baseline models exhibit promising outcomes and provide insightful analyses.
This study lays the groundwork for further exploration of modular text
generation in the multi-document setting, offering potential improvements in
the quality and reliability of generated content. Our benchmark, FuseReviews,
including the dataset, evaluation framework, and designated leaderboard, can be
found at https://fusereviews.github.io/.",189
abs-2309.01868v1,"On the Planning, Search, and Memorization Capabilities of Large Language
  Models",Computation and Language (Natural Language Processing),cs.CL,2023-09-05,9/5/23,"['Yunhao Yang', 'Anshul Tomar']",'Yunhao Yang',"The rapid advancement of large language models, such as the Generative
Pre-trained Transformer (GPT) series, has had significant implications across
various disciplines. In this study, we investigate the potential of the
state-of-the-art large language model (GPT-4) for planning tasks. We explore
its effectiveness in multiple planning subfields, highlighting both its
strengths and limitations. Through a comprehensive examination, we identify
areas where large language models excel in solving planning problems and reveal
the constraints that limit their applicability. Our empirical analysis focuses
on GPT-4's performance in planning domain extraction, graph search path
planning, and adversarial planning. We then propose a way of fine-tuning a
domain-specific large language model to improve its Chain of Thought (CoT)
capabilities for the above-mentioned tasks. The results provide valuable
insights into the potential applications of large language models in the
planning domain and pave the way for future research to overcome their
limitations and expand their capabilities.",151
abs-2305.02517v1,"USTC-NELSLIP at SemEval-2023 Task 2: Statistical Construction and Dual
  Adaptation of Gazetteer for Multilingual Complex NER",Computation and Language (Natural Language Processing),cs.CL,2023-05-04,5/4/23,"['Jun-Yu Ma', 'Jia-Chen Gu', 'Jiajun Qi', 'Zhen-Hua Ling', 'Quan Liu', 'Xiaoyi Zhao']",'Jun-Yu Ma',"This paper describes the system developed by the USTC-NELSLIP team for
SemEval-2023 Task 2 Multilingual Complex Named Entity Recognition (MultiCoNER
II). A method named Statistical Construction and Dual Adaptation of Gazetteer
(SCDAG) is proposed for Multilingual Complex NER. The method first utilizes a
statistics-based approach to construct a gazetteer. Secondly, the
representations of gazetteer networks and language models are adapted by
minimizing the KL divergence between them at both the sentence-level and
entity-level. Finally, these two networks are then integrated for supervised
named entity recognition (NER) training. The proposed method is applied to
XLM-R with a gazetteer built from Wikidata, and shows great generalization
ability across different tracks. Experimental results and detailed analysis
verify the effectiveness of the proposed method. The official results show that
our system ranked 1st on one track (Hindi) in this task.",136
abs-2311.17743v1,Mukhyansh: A Headline Generation Dataset for Indic Languages,Computation and Language (Natural Language Processing),cs.CL,2023-11-29,11/29/23,"['Lokesh Madasu', 'Gopichand Kanumolu', 'Nirmal Surange', 'Manish Shrivastava']",'Lokesh Madasu',"The task of headline generation within the realm of Natural Language
Processing (NLP) holds immense significance, as it strives to distill the true
essence of textual content into concise and attention-grabbing summaries. While
noteworthy progress has been made in headline generation for widely spoken
languages like English, there persist numerous challenges when it comes to
generating headlines in low-resource languages, such as the rich and diverse
Indian languages. A prominent obstacle that specifically hinders headline
generation in Indian languages is the scarcity of high-quality annotated data.
To address this crucial gap, we proudly present Mukhyansh, an extensive
multilingual dataset, tailored for Indian language headline generation.
Comprising an impressive collection of over 3.39 million article-headline
pairs, Mukhyansh spans across eight prominent Indian languages, namely Telugu,
Tamil, Kannada, Malayalam, Hindi, Bengali, Marathi, and Gujarati. We present a
comprehensive evaluation of several state-of-the-art baseline models.
Additionally, through an empirical analysis of existing works, we demonstrate
that Mukhyansh outperforms all other models, achieving an impressive average
ROUGE-L score of 31.43 across all 8 languages.",170
abs-2301.01621v3,Grammar construction methods for extended deterministic expressions,Computation and Language (Natural Language Processing),cs.CL,2023-01-04,2/2/23,"['Xiaoying Mou', 'Haiming Chen']",'Xiaoying Mou',"Extended regular expressions with counting and interleaving are widely used
in practice. However the related theoretical studies for this kind of
expressions currently cannot meet the need of practical work. This paper
develops syntax definitions for extended deterministic expressions and their
subclasses, hope to completely solve the long-standing problem that there are
no syntax definitions for this kind of expressions, which has become an
important reason for restricting the use of extended expressions.",73
abs-2305.14991v2,MuLER: Detailed and Scalable Reference-based Evaluation,Computation and Language (Natural Language Processing),cs.CL,2023-05-24,11/29/23,"['Taelin Karidi', 'Leshem Choshen', 'Gal Patel', 'Omri Abend']",'Taelin Karidi',"We propose a novel methodology (namely, MuLER) that transforms any
reference-based evaluation metric for text generation, such as machine
translation (MT) into a fine-grained analysis tool. Given a system and a
metric, MuLER quantifies how much the chosen metric penalizes specific error
types (e.g., errors in translating names of locations). MuLER thus enables a
detailed error analysis which can lead to targeted improvement efforts for
specific phenomena. We perform experiments in both synthetic and naturalistic
settings to support MuLER's validity and showcase its usability in MT
evaluation, and other tasks, such as summarization. Analyzing all submissions
to WMT in 2014-2020, we find consistent trends. For example, nouns and verbs
are among the most frequent POS tags. However, they are among the hardest to
translate. Performance on most POS tags improves with overall system
performance, but a few are not thus correlated (their identity changes from
language to language). Preliminary experiments with summarization reveal
similar trends.",155
abs-2403.18098v1,GPTs and Language Barrier: A Cross-Lingual Legal QA Examination,Computation and Language (Natural Language Processing),cs.CL,2024-03-26,3/26/24,"['Ha-Thanh Nguyen', 'Hiroaki Yamada', 'Ken Satoh']",'Ha-Thanh Nguyen',"In this paper, we explore the application of Generative Pre-trained
Transformers (GPTs) in cross-lingual legal Question-Answering (QA) systems
using the COLIEE Task 4 dataset. In the COLIEE Task 4, given a statement and a
set of related legal articles that serve as context, the objective is to
determine whether the statement is legally valid, i.e., if it can be inferred
from the provided contextual articles or not, which is also known as an
entailment task. By benchmarking four different combinations of English and
Japanese prompts and data, we provide valuable insights into GPTs' performance
in multilingual legal QA scenarios, contributing to the development of more
efficient and accurate cross-lingual QA solutions in the legal domain.",115
abs-2301.10684v1,"Consistency is Key: Disentangling Label Variation in Natural Language
  Processing with Intra-Annotator Agreement",Computation and Language (Natural Language Processing),cs.CL,2023-01-25,1/25/23,"['Gavin Abercrombie', 'Verena Rieser', 'Dirk Hovy']",'Gavin Abercrombie',"We commonly use agreement measures to assess the utility of judgements made
by human annotators in Natural Language Processing (NLP) tasks. While
inter-annotator agreement is frequently used as an indication of label
reliability by measuring consistency between annotators, we argue for the
additional use of intra-annotator agreement to measure label stability over
time. However, in a systematic review, we find that the latter is rarely
reported in this field. Calculating these measures can act as important quality
control and provide insights into why annotators disagree. We propose
exploratory annotation experiments to investigate the relationships between
these measures and perceptions of subjectivity and ambiguity in text items.",106
abs-2310.13315v1,Zero-Shot Sharpness-Aware Quantization for Pre-trained Language Models,Computation and Language (Natural Language Processing),cs.CL,2023-10-20,10/20/23,"['Miaoxi Zhu', 'Qihuang Zhong', 'Li Shen', 'Liang Ding', 'Juhua Liu', 'Bo Du', 'Dacheng Tao']",'Miaoxi Zhu',"Quantization is a promising approach for reducing memory overhead and
accelerating inference, especially in large pre-trained language model (PLM)
scenarios. While having no access to original training data due to security and
privacy concerns has emerged the demand for zero-shot quantization. Most of the
cutting-edge zero-shot quantization methods primarily 1) apply to computer
vision tasks, and 2) neglect of overfitting problem in the generative
adversarial learning process, leading to sub-optimal performance. Motivated by
this, we propose a novel zero-shot sharpness-aware quantization (ZSAQ)
framework for the zero-shot quantization of various PLMs. The key algorithm in
solving ZSAQ is the SAM-SGA optimization, which aims to improve the
quantization accuracy and model generalization via optimizing a minimax
problem. We theoretically prove the convergence rate for the minimax
optimization problem and this result can be applied to other nonconvex-PL
minimax optimization frameworks. Extensive experiments on 11 tasks demonstrate
that our method brings consistent and significant performance gains on both
discriminative and generative PLMs, i.e., up to +6.98 average score.
Furthermore, we empirically validate that our method can effectively improve
the model generalization.",178
abs-2309.07650v1,"Automatic Data Visualization Generation from Chinese Natural Language
  Questions",Computation and Language (Natural Language Processing),cs.CL,2023-09-14,9/14/23,"['Yan Ge', 'Victor Junqiu Wei', 'Yuanfeng Song', 'Jason Chen Zhang', 'Raymond Chi-Wing Wong']",'Yan Ge',"Data visualization has emerged as an effective tool for getting insights from
massive datasets. Due to the hardness of manipulating the programming languages
of data visualization, automatic data visualization generation from natural
languages (Text-to-Vis) is becoming increasingly popular. Despite the plethora
of research effort on the English Text-to-Vis, studies have yet to be conducted
on data visualization generation from questions in Chinese. Motivated by this,
we propose a Chinese Text-to-Vis dataset in the paper and demonstrate our first
attempt to tackle this problem. Our model integrates multilingual BERT as the
encoder, boosts the cross-lingual ability, and infuses the $n$-gram information
into our word representation learning. Our experimental results show that our
dataset is challenging and deserves further research.",118
abs-2312.11370v1,G-LLaVA: Solving Geometric Problem with Multi-Modal Large Language Model,Computation and Language (Natural Language Processing),cs.CL,2023-12-18,12/18/23,"['Jiahui Gao', 'Renjie Pi', 'Jipeng Zhang', 'Jiacheng Ye', 'Wanjun Zhong', 'Yufei Wang', 'Lanqing Hong', 'Jianhua Han', 'Hang Xu', 'Zhenguo Li', 'Lingpeng Kong']",'Jiahui Gao',"Large language models (LLMs) have shown remarkable proficiency in human-level
reasoning and generation capabilities, which encourages extensive research on
their application in mathematical problem solving. However, current work has
been largely focused on text-based mathematical problems, with limited
investigation in problems involving geometric information. Addressing this gap,
we aim to enable LLMs to solve geometric problems by understanding image input.
We first analyze the limitations of current Multimodal Large Language Models
(MLLMs) in this area: they struggle to accurately comprehending basic geometric
elements and their relationships. To overcome these challenges, we take
advantage of the unique characteristics of geometric problems (such as unique
geometric logical form, and geometric scalability) and the capacity of the
textual LLMs to build an enriched multimodal geometry dataset based on existing
data. The augmented dataset, Geo170K, contains more than 170K geometric
image-caption and question-answer pairs. Utilizing our constructed Geo170K
dataset, we develop G-LLaVA, which demonstrates exceptional performance in
solving geometric problems, significantly outperforming GPT-4-V on the
MathVista benchmark with only 7B parameters.",167
abs-2405.07586v1,Thai Universal Dependency Treebank,Computation and Language (Natural Language Processing),cs.CL,2024-05-13,5/13/24,"['Panyut Sriwirote', 'Wei Qi Leong', 'Charin Polpanumas', 'Santhawat Thanyawong', 'William Chandra Tjhi', 'Wirote Aroonmanakun', 'Attapol T. Rutherford']",'Panyut Sriwirote',"Automatic dependency parsing of Thai sentences has been underexplored, as
evidenced by the lack of large Thai dependency treebanks with complete
dependency structures and the lack of a published systematic evaluation of
state-of-the-art models, especially transformer-based parsers. In this work, we
address these problems by introducing Thai Universal Dependency Treebank (TUD),
a new largest Thai treebank consisting of 3,627 trees annotated in accordance
with the Universal Dependencies (UD) framework. We then benchmark dependency
parsing models that incorporate pretrained transformers as encoders and train
them on Thai-PUD and our TUD. The evaluation results show that most of our
models can outperform other models reported in previous papers and provide
insight into the optimal choices of components to include in Thai dependency
parsers. The new treebank and every model's full prediction generated in our
experiment are made available on a GitHub repository for further study.",143
abs-2312.03042v1,Inherent limitations of LLMs regarding spatial information,Computation and Language (Natural Language Processing),cs.CL,2023-12-05,12/5/23,"['He Yan', 'Xinyao Hu', 'Xiangpeng Wan', 'Chengyu Huang', 'Kai Zou', 'Shiqi Xu']",'He Yan',"Despite the significant advancements in natural language processing
capabilities demonstrated by large language models such as ChatGPT, their
proficiency in comprehending and processing spatial information, especially
within the domains of 2D and 3D route planning, remains notably underdeveloped.
This paper investigates the inherent limitations of ChatGPT and similar models
in spatial reasoning and navigation-related tasks, an area critical for
applications ranging from autonomous vehicle guidance to assistive technologies
for the visually impaired. In this paper, we introduce a novel evaluation
framework complemented by a baseline dataset, meticulously crafted for this
study. This dataset is structured around three key tasks: plotting spatial
points, planning routes in two-dimensional (2D) spaces, and devising pathways
in three-dimensional (3D) environments. We specifically developed this dataset
to assess the spatial reasoning abilities of ChatGPT. Our evaluation reveals
key insights into the model's capabilities and limitations in spatial
understanding.",142
